Tox_type,Accession,Host_type,Group,Mode,Num_hosts,Trim_flag
rec,BtS02739C,Orders,Rank3,Strains,1,Untrimmed
rec,AFS013213,Orders,Rank3,Strains,3,Trimmed
rec,AFS013213,Orders,Rank3,Strains,3,Untrimmed
rec,mo3-D8,Orders,Rank3,Strains,1,Untrimmed
rec,FCC41,Orders,Rank3,Strains,1,Trimmed
rec,FCC41,Orders,Rank3,Strains,1,Untrimmed
rec,DAB-Bt5,Orders,Rank3,Strains,3,Trimmed
rec,DAB-Bt5,Orders,Rank3,Strains,3,Untrimmed
rec,Bt87,Orders,Rank3,Strains,2,Trimmed
rec,Bt87,Orders,Rank3,Strains,2,Untrimmed
rec,BGSC 4AP1,Orders,Rank3,Strains,3,Trimmed
rec,BGSC 4AP1,Orders,Rank3,Strains,3,Untrimmed
rec,LBR2,Orders,Rank3,Strains,1,Trimmed
rec,LBR2,Orders,Rank3,Strains,1,Untrimmed
rec,HD-789,Orders,Rank3,Strains,3,Trimmed
rec,HD-789,Orders,Rank3,Strains,3,Untrimmed
rec,ARP001,Orders,Rank3,Strains,1,Trimmed
rec,ARP001,Orders,Rank3,Strains,1,Untrimmed
rec,IBL 200,Orders,Rank3,Strains,1,Trimmed
rec,IBL 200,Orders,Rank3,Strains,3,Untrimmed
rec,AFS030866,Orders,Rank3,Strains,3,Trimmed
rec,AFS030866,Orders,Rank3,Strains,3,Untrimmed
rec,SK700,Orders,Rank3,Strains,1,Trimmed
rec,SK700,Orders,Rank3,Strains,1,Untrimmed
rec,ARP188,Orders,Rank3,Strains,1,Trimmed
rec,ARP188,Orders,Rank3,Strains,1,Untrimmed
rec,DAB-Bt3,Orders,Rank3,Strains,3,Trimmed
rec,DAB-Bt3,Orders,Rank3,Strains,3,Untrimmed
rec,4Q2-72,Orders,Rank3,Strains,1,Trimmed
rec,4Q2-72,Orders,Rank3,Strains,1,Untrimmed
rec,B-Pr-88,Orders,Rank3,Strains,1,Trimmed
rec,B-Pr-88,Orders,Rank3,Strains,2,Untrimmed
rec,JW-1,Orders,Rank3,Strains,3,Trimmed
rec,JW-1,Orders,Rank3,Strains,3,Untrimmed
rec,AFS088016,Orders,Rank3,Strains,3,Trimmed
rec,AFS088016,Orders,Rank3,Strains,3,Untrimmed
rec,ARP096,Orders,Rank3,Strains,1,Trimmed
rec,ARP096,Orders,Rank3,Strains,1,Untrimmed
rec,mo3-D10,Orders,Rank3,Strains,1,Untrimmed
rec,AK8,Orders,Rank3,Strains,3,Trimmed
rec,AK8,Orders,Rank3,Strains,3,Untrimmed
rec,T03B001,Orders,Rank3,Strains,3,Trimmed
rec,T03B001,Orders,Rank3,Strains,3,Untrimmed
rec,EG4961,Orders,Rank3,Strains,1,Trimmed
rec,EG4961,Orders,Rank3,Strains,1,Untrimmed
rec,S3161-3,Orders,Rank3,Strains,1,Trimmed
rec,S3161-3,Orders,Rank3,Strains,1,Untrimmed
rec,ARP095,Orders,Rank3,Strains,1,Trimmed
rec,ARP095,Orders,Rank3,Strains,1,Untrimmed
rec,IBL00427,Orders,Rank3,Strains,3,Trimmed
rec,IBL00427,Orders,Rank3,Strains,3,Untrimmed
rec,BGSC 4AO1,Orders,Rank3,Strains,3,Trimmed
rec,BGSC 4AO1,Orders,Rank3,Strains,3,Untrimmed
rec,AFS034708,Orders,Rank3,Strains,2,Trimmed
rec,AFS034708,Orders,Rank3,Strains,2,Untrimmed
rec,tolworthi 43F,Orders,Rank3,Strains,1,Trimmed
rec,tolworthi 43F,Orders,Rank3,Strains,1,Untrimmed
rec,DAB-Bt6,Orders,Rank3,Strains,2,Trimmed
rec,DAB-Bt6,Orders,Rank3,Strains,2,Untrimmed
rec,MYBT18246,Orders,Rank3,Strains,2,Trimmed
rec,MYBT18246,Orders,Rank3,Strains,2,Untrimmed
rec,Hu4-2,Orders,Rank3,Strains,1,Trimmed
rec,Hu4-2,Orders,Rank3,Strains,4,Untrimmed
rec,BR37,Orders,Rank3,Strains,1,Trimmed
rec,BR37,Orders,Rank3,Strains,4,Untrimmed
rec,NBIN-866,Orders,Rank3,Strains,4,Trimmed
rec,NBIN-866,Orders,Rank3,Strains,4,Untrimmed
rec,AFS059039,Orders,Rank3,Strains,3,Trimmed
rec,AFS059039,Orders,Rank3,Strains,3,Untrimmed
rec,HD29,Orders,Rank3,Strains,4,Trimmed
rec,HD29,Orders,Rank3,Strains,5,Untrimmed
rec,jegathesan 367,Orders,Rank3,Strains,1,Trimmed
rec,jegathesan 367,Orders,Rank3,Strains,1,Untrimmed
rec,4G2,Orders,Rank3,Strains,2,Trimmed
rec,4G2,Orders,Rank3,Strains,2,Untrimmed
rec,FDAARGOS_796,Orders,Rank3,Strains,3,Trimmed
rec,FDAARGOS_796,Orders,Rank3,Strains,3,Untrimmed
rec,HD522,Orders,Rank3,Strains,3,Trimmed
rec,HD522,Orders,Rank3,Strains,3,Untrimmed
rec,I622,Orders,Rank3,Strains,1,Trimmed
rec,I622,Orders,Rank3,Strains,1,Untrimmed
rec,AM65-52,Orders,Rank3,Strains,3,Trimmed
rec,AM65-52,Orders,Rank3,Strains,3,Untrimmed
rec,KNU-26,Orders,Rank3,Strains,3,Trimmed
rec,KNU-26,Orders,Rank3,Strains,3,Untrimmed
rec,1.24,Orders,Rank3,Strains,3,Trimmed
rec,1.24,Orders,Rank3,Strains,3,Untrimmed
rec,QZL38,Orders,Rank3,Strains,1,Trimmed
rec,QZL38,Orders,Rank3,Strains,1,Untrimmed
rec,BR58,Orders,Rank3,Strains,3,Trimmed
rec,BR58,Orders,Rank3,Strains,3,Untrimmed
rec,BGSC 4AX1,Orders,Rank3,Strains,3,Trimmed
rec,BGSC 4AX1,Orders,Rank3,Strains,3,Untrimmed
par,LM1212-W3,Orders,Rank4,Strains,1,Trimmed
par,LM1212-W3,Orders,Rank4,Strains,1,Untrimmed
par,AFS098399,Orders,Rank4,Strains,1,Untrimmed
par,AFS005140,Orders,Rank4,Strains,3,Trimmed
par,AFS005140,Orders,Rank4,Strains,3,Untrimmed
par,btsu4,Orders,Rank4,Strains,1,Trimmed
par,btsu4,Orders,Rank4,Strains,1,Untrimmed
par,BT HMM,Orders,Rank4,Strains,1,Trimmed
par,BT HMM,Orders,Rank4,Strains,1,Untrimmed
par,AFS034708,Orders,Rank4,Strains,2,Trimmed
par,AFS034708,Orders,Rank4,Strains,2,Untrimmed
par,FCC41,Orders,Rank4,Strains,1,Trimmed
par,FCC41,Orders,Rank4,Strains,1,Untrimmed
par,AFS050081,Orders,Rank4,Strains,2,Trimmed
par,AFS050081,Orders,Rank4,Strains,2,Untrimmed
par,AFS013213,Orders,Rank4,Strains,3,Trimmed
par,AFS013213,Orders,Rank4,Strains,3,Untrimmed
par,kunthalaRX27,Orders,Rank4,Strains,1,Trimmed
par,kunthalaRX27,Orders,Rank4,Strains,1,Untrimmed
par,MYBT18246,Orders,Rank4,Strains,2,Trimmed
par,MYBT18246,Orders,Rank4,Strains,2,Untrimmed
par,ATX 13026,Orders,Rank4,Strains,3,Trimmed
par,ATX 13026,Orders,Rank4,Strains,3,Untrimmed
par,BGSC 4U1,Orders,Rank4,Strains,1,Trimmed
par,BGSC 4U1,Orders,Rank4,Strains,1,Untrimmed
par,AFS030866,Orders,Rank4,Strains,3,Trimmed
par,AFS030866,Orders,Rank4,Strains,3,Untrimmed
par,BT HMM-SITAB,Orders,Rank4,Strains,1,Trimmed
par,BT HMM-SITAB,Orders,Rank4,Strains,1,Untrimmed
par,KBAB4,Orders,Rank4,Strains,1,Trimmed
par,KBAB4,Orders,Rank4,Strains,1,Untrimmed
par,LBIT-107,Orders,Rank4,Strains,1,Trimmed
par,LBIT-107,Orders,Rank4,Strains,1,Untrimmed
par,kunthalaRX28,Orders,Rank4,Strains,1,Trimmed
par,kunthalaRX28,Orders,Rank4,Strains,1,Untrimmed
par,AFS059039,Orders,Rank4,Strains,3,Trimmed
par,AFS059039,Orders,Rank4,Strains,3,Untrimmed
par,LM1212,Orders,Rank4,Strains,1,Trimmed
par,LM1212,Orders,Rank4,Strains,1,Untrimmed
par,BUPM109,Orders,Rank4,Strains,1,Trimmed
par,BUPM109,Orders,Rank4,Strains,1,Untrimmed
par,AFS088016,Orders,Rank4,Strains,3,Trimmed
par,AFS088016,Orders,Rank4,Strains,3,Untrimmed
par,IPPBIOTSUC-C9F1,Orders,Rank4,Strains,1,Trimmed
par,IPPBIOTSUC-C9F1,Orders,Rank4,Strains,1,Untrimmed
par,ST7,Orders,Rank4,Strains,1,Trimmed
par,ST7,Orders,Rank4,Strains,1,Untrimmed
par,BT HMM-SLK,Orders,Rank4,Strains,1,Trimmed
par,BT HMM-SLK,Orders,Rank4,Strains,1,Untrimmed
par,G25-44,Orders,Rank4,Strains,2,Trimmed
par,G25-44,Orders,Rank4,Strains,2,Untrimmed
par,Bt S185,Orders,Rank3,Strains,1,Trimmed
par,Bt S185,Orders,Rank3,Strains,1,Untrimmed
par,14-1,Orders,Rank3,Strains,2,Untrimmed
par,BP865,Orders,Rank3,Strains,5,Untrimmed
par,BLB250,Orders,Rank3,Strains,1,Untrimmed
par,007983-6,Orders,Rank3,Strains,1,Trimmed
par,007983-6,Orders,Rank3,Strains,4,Untrimmed
par,LTS-38,Orders,Rank3,Strains,2,Untrimmed
par,7-29,Orders,Rank3,Strains,2,Untrimmed
par,Bt-GS57,Orders,Rank3,Strains,1,Trimmed
par,Bt-GS57,Orders,Rank3,Strains,4,Untrimmed
par,HD-525,Orders,Rank3,Strains,3,Trimmed
par,HD-525,Orders,Rank3,Strains,3,Untrimmed
par,AFS045441,Orders,Rank3,Strains,1,Trimmed
par,AFS045441,Orders,Rank3,Strains,1,Untrimmed
par,kn11,Orders,Rank3,Strains,1,Trimmed
par,kn11,Orders,Rank3,Strains,4,Untrimmed
par,T07148,Orders,Rank3,Strains,1,Trimmed
par,T07148,Orders,Rank3,Strains,5,Untrimmed
par,C15,Orders,Rank3,Strains,1,Trimmed
par,C15,Orders,Rank3,Strains,1,Untrimmed
par,QZL183-2,Orders,Rank3,Strains,1,Trimmed
par,QZL183-2,Orders,Rank3,Strains,1,Untrimmed
par,IBL00090,Orders,Rank3,Strains,1,Trimmed
par,IBL00090,Orders,Rank3,Strains,3,Untrimmed
par,BtC008,Orders,Rank3,Strains,3,Untrimmed
par,B12,Orders,Rank3,Strains,3,Untrimmed
par,T527,Orders,Rank3,Strains,3,Untrimmed
par,VKPM B-3276,Orders,Rank3,Strains,3,Untrimmed
par,FB,Orders,Rank3,Strains,5,Untrimmed
par,CH_81,Orders,Rank3,Strains,5,Untrimmed
par,4G3,Orders,Rank3,Strains,2,Trimmed
par,4G3,Orders,Rank3,Strains,2,Untrimmed
par,DSIR732,Orders,Rank3,Strains,3,Untrimmed
par,LB-R-78,Orders,Rank3,Strains,2,Untrimmed
par,T32,Orders,Rank3,Strains,3,Untrimmed
par,ML090,Orders,Rank3,Strains,1,Trimmed
par,ML090,Orders,Rank3,Strains,1,Untrimmed
par,007989-3,Orders,Rank3,Strains,1,Trimmed
par,007989-3,Orders,Rank3,Strains,4,Untrimmed
par,IBL00197,Orders,Rank3,Strains,5,Untrimmed
par,Pasteur Institute Standard strain,Orders,Rank3,Strains,5,Untrimmed
par,C2Ab148,Orders,Rank3,Strains,2,Untrimmed
par,BN7-5,Orders,Rank3,Strains,2,Trimmed
par,BN7-5,Orders,Rank3,Strains,2,Untrimmed
par,LBIT-418,Orders,Rank3,Strains,1,Trimmed
par,LBIT-418,Orders,Rank3,Strains,3,Untrimmed
par,YBT-032,Orders,Rank3,Strains,1,Trimmed
par,YBT-032,Orders,Rank3,Strains,2,Untrimmed
par,S1451,Orders,Rank3,Strains,3,Untrimmed
par,PS184M1,Orders,Rank3,Strains,1,Trimmed
par,PS184M1,Orders,Rank3,Strains,1,Untrimmed
par,QL75-2,Orders,Rank3,Strains,1,Untrimmed
par,CMBL-BT3,Orders,Rank3,Strains,2,Trimmed
par,CMBL-BT3,Orders,Rank3,Strains,2,Untrimmed
par,ST8,Orders,Rank3,Strains,2,Trimmed
par,ST8,Orders,Rank3,Strains,2,Untrimmed
par,GR007,Orders,Rank3,Strains,1,Trimmed
par,GR007,Orders,Rank3,Strains,3,Untrimmed
par,ZK1,Orders,Rank3,Strains,1,Trimmed
par,ZK1,Orders,Rank3,Strains,1,Untrimmed
par,MOD1_Bc235,Orders,Rank3,Strains,5,Untrimmed
par,bt145,Orders,Rank3,Strains,1,Trimmed
par,bt145,Orders,Rank3,Strains,1,Untrimmed
par,G25-44,Orders,Rank3,Strains,2,Trimmed
par,G25-44,Orders,Rank3,Strains,2,Untrimmed
par,4A2,Orders,Rank3,Strains,4,Untrimmed
par,YY1,Orders,Rank3,Strains,2,Untrimmed
par,777001-1,Orders,Rank3,Strains,1,Trimmed
par,777001-1,Orders,Rank3,Strains,4,Untrimmed
par,BMG1.7,Orders,Rank3,Strains,5,Untrimmed
par,Rpp39,Orders,Rank3,Strains,3,Untrimmed
par,GWL,Orders,Rank3,Strains,1,Trimmed
par,GWL,Orders,Rank3,Strains,1,Untrimmed
par,AFS015413,Orders,Rank3,Strains,1,Trimmed
par,AFS015413,Orders,Rank3,Strains,1,Untrimmed
par,HER1410,Orders,Rank3,Strains,4,Untrimmed
par,BGSC 4AA1,Orders,Rank3,Strains,1,Trimmed
par,BGSC 4AA1,Orders,Rank3,Strains,3,Untrimmed
par,X023PN,Orders,Rank3,Strains,1,Trimmed
par,X023PN,Orders,Rank3,Strains,5,Untrimmed
par,EG5092,Orders,Rank3,Strains,1,Trimmed
par,EG5092,Orders,Rank3,Strains,1,Untrimmed
par,lyA,Orders,Rank3,Strains,1,Trimmed
par,lyA,Orders,Rank3,Strains,1,Untrimmed
par,Bm59-2,Orders,Rank3,Strains,2,Trimmed
par,Bm59-2,Orders,Rank3,Strains,2,Untrimmed
par,MEB4,Orders,Rank3,Strains,1,Trimmed
par,MEB4,Orders,Rank3,Strains,3,Untrimmed
par,SC5(E8),Orders,Rank3,Strains,1,Trimmed
par,SC5(E8),Orders,Rank3,Strains,1,Untrimmed
par,ATXl 5723,Orders,Rank3,Strains,1,Trimmed
par,ATXl 5723,Orders,Rank3,Strains,1,Untrimmed
par,IE-1,Orders,Rank3,Strains,3,Untrimmed
par,B401,Orders,Rank3,Strains,1,Trimmed
par,B401,Orders,Rank3,Strains,5,Untrimmed
par,BGSC 4BC1,Orders,Rank3,Strains,1,Trimmed
par,BGSC 4BC1,Orders,Rank3,Strains,1,Untrimmed
par,BGSN1,Orders,Rank3,Strains,1,Trimmed
par,BGSN1,Orders,Rank3,Strains,1,Untrimmed
par,KNU-25,Orders,Rank3,Strains,5,Untrimmed
par,BGSC 4C1,Orders,Rank3,Strains,1,Trimmed
par,BGSC 4C1,Orders,Rank3,Strains,2,Untrimmed
par,LBIT-147,Orders,Rank3,Strains,2,Untrimmed
par,NRRL B-21941,Orders,Rank3,Strains,1,Trimmed
par,NRRL B-21941,Orders,Rank3,Strains,1,Untrimmed
par,ZK2,Orders,Rank3,Strains,1,Trimmed
par,ZK2,Orders,Rank3,Strains,1,Untrimmed
par,BtPGSI208,Orders,Rank3,Strains,1,Trimmed
par,BtPGSI208,Orders,Rank3,Strains,1,Untrimmed
par,CH_72,Orders,Rank3,Strains,1,Trimmed
par,CH_72,Orders,Rank3,Strains,4,Untrimmed
par,JC291,Orders,Rank3,Strains,1,Trimmed
par,JC291,Orders,Rank3,Strains,1,Untrimmed
par,BRC-ZYR2,Orders,Rank3,Strains,3,Trimmed
par,BRC-ZYR2,Orders,Rank3,Strains,3,Untrimmed
par,261-1,Orders,Rank3,Strains,3,Untrimmed
par,BGSC 4G4,Orders,Rank3,Strains,3,Trimmed
par,BGSC 4G4,Orders,Rank3,Strains,3,Untrimmed
par,G7-1,Orders,Rank3,Strains,2,Trimmed
par,G7-1,Orders,Rank3,Strains,2,Untrimmed
par,2260,Orders,Rank3,Strains,2,Untrimmed
par,BGSC 4AW1,Orders,Rank3,Strains,1,Trimmed
par,BGSC 4AW1,Orders,Rank3,Strains,5,Untrimmed
par,AFS098022,Orders,Rank3,Strains,1,Trimmed
par,AFS098022,Orders,Rank3,Strains,2,Untrimmed
par,ARP076,Orders,Rank3,Strains,1,Trimmed
par,ARP076,Orders,Rank3,Strains,1,Untrimmed
par,2B,Orders,Rank3,Strains,5,Untrimmed
par,native Chilean Bt strain,Orders,Rank3,Strains,3,Untrimmed
par,mo3-E7,Orders,Rank3,Strains,2,Untrimmed
par,S93,Orders,Rank3,Strains,3,Untrimmed
par,FCC41,Orders,Rank3,Strains,1,Trimmed
par,FCC41,Orders,Rank3,Strains,1,Untrimmed
par,BGSC 4AP1,Orders,Rank3,Strains,3,Trimmed
par,BGSC 4AP1,Orders,Rank3,Strains,3,Untrimmed
par,T03C001,Orders,Rank3,Strains,1,Trimmed
par,T03C001,Orders,Rank3,Strains,1,Untrimmed
par,T03a001,Orders,Rank3,Strains,3,Untrimmed
par,QWH108,Orders,Rank3,Strains,1,Trimmed
par,QWH108,Orders,Rank3,Strains,1,Untrimmed
par,007986-5,Orders,Rank3,Strains,1,Trimmed
par,007986-5,Orders,Rank3,Strains,4,Untrimmed
par,BGSC 4O1,Orders,Rank3,Strains,2,Trimmed
par,BGSC 4O1,Orders,Rank3,Strains,3,Untrimmed
par,FDAARGOS_801,Orders,Rank3,Strains,3,Untrimmed
par,UFT038,Orders,Rank3,Strains,5,Untrimmed
par,MPU B5,Orders,Rank3,Strains,2,Untrimmed
par,lyD,Orders,Rank3,Strains,2,Untrimmed
par,H3,Orders,Rank3,Strains,3,Untrimmed
par,PS167P,Orders,Rank3,Strains,1,Trimmed
par,PS167P,Orders,Rank3,Strains,1,Untrimmed
par,T414,Orders,Rank3,Strains,5,Untrimmed
par,C12,Orders,Rank3,Strains,1,Untrimmed
par,ARP096,Orders,Rank3,Strains,1,Trimmed
par,ARP096,Orders,Rank3,Strains,1,Untrimmed
par,BfR-BA-01318,Orders,Rank3,Strains,2,Untrimmed
par,SWK1,Orders,Rank3,Strains,1,Trimmed
par,SWK1,Orders,Rank3,Strains,1,Untrimmed
par,M100,Orders,Rank3,Strains,1,Trimmed
par,M100,Orders,Rank3,Strains,4,Untrimmed
par,DE0161,Orders,Rank3,Strains,5,Untrimmed
par,MOD1_Bc30,Orders,Rank3,Strains,5,Untrimmed
par,MOD1_Bc137,Orders,Rank3,Strains,5,Untrimmed
par,BLB1,Orders,Rank3,Strains,1,Trimmed
par,BLB1,Orders,Rank3,Strains,3,Untrimmed
par,834,Orders,Rank3,Strains,1,Trimmed
par,834,Orders,Rank3,Strains,1,Untrimmed
par,X-2,Orders,Rank3,Strains,3,Untrimmed
par,PS9-D12,Orders,Rank3,Strains,1,Untrimmed
par,1905,Orders,Rank3,Strains,5,Untrimmed
par,WBT-2,Orders,Rank3,Strains,1,Trimmed
par,WBT-2,Orders,Rank3,Strains,3,Untrimmed
par,pms45-2,Orders,Rank3,Strains,1,Trimmed
par,pms45-2,Orders,Rank3,Strains,1,Untrimmed
par,25-6,Orders,Rank3,Strains,1,Trimmed
par,25-6,Orders,Rank3,Strains,4,Untrimmed
par,CY29,Orders,Rank3,Strains,3,Untrimmed
par,S3161-3,Orders,Rank3,Strains,1,Trimmed
par,S3161-3,Orders,Rank3,Strains,1,Untrimmed
par,DP1019,Orders,Rank3,Strains,1,Trimmed
par,DP1019,Orders,Rank3,Strains,1,Untrimmed
par,G10-01A,Orders,Rank3,Strains,2,Untrimmed
par,CH_692,Orders,Rank3,Strains,1,Trimmed
par,CH_692,Orders,Rank3,Strains,4,Untrimmed
par,BGSC 4AO1,Orders,Rank3,Strains,3,Trimmed
par,BGSC 4AO1,Orders,Rank3,Strains,3,Untrimmed
par,AFS034708,Orders,Rank3,Strains,2,Trimmed
par,AFS034708,Orders,Rank3,Strains,2,Untrimmed
par,CH_733,Orders,Rank3,Strains,1,Trimmed
par,CH_733,Orders,Rank3,Strains,4,Untrimmed
par,Tm44-1B,Orders,Rank3,Strains,3,Untrimmed
par,MYBT18246,Orders,Rank3,Strains,2,Trimmed
par,MYBT18246,Orders,Rank3,Strains,2,Untrimmed
par,kunthalaRX27,Orders,Rank3,Strains,1,Trimmed
par,kunthalaRX27,Orders,Rank3,Strains,1,Untrimmed
par,R36,Orders,Rank3,Strains,1,Trimmed
par,R36,Orders,Rank3,Strains,1,Untrimmed
par,BR37,Orders,Rank3,Strains,1,Trimmed
par,BR37,Orders,Rank3,Strains,4,Untrimmed
par,Bt22,Orders,Rank3,Strains,3,Untrimmed
par,SK-784,Orders,Rank3,Strains,3,Untrimmed
par,G25-46,Orders,Rank3,Strains,1,Trimmed
par,G25-46,Orders,Rank3,Strains,1,Untrimmed
par,BGSC 4AT1,Orders,Rank3,Strains,3,Trimmed
par,BGSC 4AT1,Orders,Rank3,Strains,3,Untrimmed
par,PS9-E2,Orders,Rank3,Strains,1,Untrimmed
par,C1Ia148,Orders,Rank3,Strains,3,Untrimmed
par,IPPBIOTSUC-C9F1,Orders,Rank3,Strains,1,Trimmed
par,IPPBIOTSUC-C9F1,Orders,Rank3,Strains,1,Untrimmed
par,B-Hm-16,Orders,Rank3,Strains,1,Trimmed
par,B-Hm-16,Orders,Rank3,Strains,3,Untrimmed
par,Staal2-3,Orders,Rank3,Strains,5,Untrimmed
par,wu1E-3,Orders,Rank3,Strains,3,Untrimmed
par,777001F-1,Orders,Rank3,Strains,1,Trimmed
par,777001F-1,Orders,Rank3,Strains,4,Untrimmed
par,AGES_6_27_S,Orders,Rank3,Strains,1,Trimmed
par,AGES_6_27_S,Orders,Rank3,Strains,4,Untrimmed
par,AFS098399,Orders,Rank3,Strains,1,Untrimmed
par,BfR-BA-01312,Orders,Rank3,Strains,4,Untrimmed
par,CVUAS2492,Orders,Rank3,Strains,1,Trimmed
par,CVUAS2492,Orders,Rank3,Strains,4,Untrimmed
par,ywc5-4,Orders,Rank3,Strains,1,Trimmed
par,ywc5-4,Orders,Rank3,Strains,2,Untrimmed
par,AFS043930,Orders,Rank3,Strains,5,Untrimmed
par,Bun1-14,Orders,Rank3,Strains,1,Trimmed
par,Bun1-14,Orders,Rank3,Strains,1,Untrimmed
par,EG6346,Orders,Rank3,Strains,1,Untrimmed
par,ZZQ-130,Orders,Rank3,Strains,5,Untrimmed
par,SK-798,Orders,Rank3,Strains,1,Untrimmed
par,DOR BT-1,Orders,Rank3,Strains,3,Untrimmed
par,IC1,Orders,Rank3,Strains,3,Untrimmed
par,4I5,Orders,Rank3,Strains,4,Untrimmed
par,Tm41-4,Orders,Rank3,Strains,3,Untrimmed
par,UTD-001,Orders,Rank3,Strains,3,Untrimmed
par,WB2,Orders,Rank3,Strains,2,Untrimmed
par,CH_684,Orders,Rank3,Strains,5,Untrimmed
par,AB88,Orders,Rank3,Strains,3,Untrimmed
par,BtG7,Orders,Rank3,Strains,3,Untrimmed
par,ARP131,Orders,Rank3,Strains,1,Trimmed
par,ARP131,Orders,Rank3,Strains,1,Untrimmed
par,4F1,Orders,Rank3,Strains,5,Untrimmed
par,20-1,Orders,Rank3,Strains,1,Trimmed
par,20-1,Orders,Rank3,Strains,4,Untrimmed
par,4N,Orders,Rank3,Strains,5,Untrimmed
par,SC-7,Orders,Rank3,Strains,3,Untrimmed
par,Buibui,Orders,Rank3,Strains,1,Trimmed
par,Buibui,Orders,Rank3,Strains,1,Untrimmed
par,ST7,Orders,Rank3,Strains,1,Trimmed
par,ST7,Orders,Rank3,Strains,1,Untrimmed
par,ABTS-351,Orders,Rank3,Strains,5,Untrimmed
par,PS81I,Orders,Rank3,Strains,1,Trimmed
par,PS81I,Orders,Rank3,Strains,2,Untrimmed
par,IBL00171,Orders,Rank3,Strains,1,Trimmed
par,IBL00171,Orders,Rank3,Strains,3,Untrimmed
par,B-DLL,Orders,Rank3,Strains,1,Trimmed
par,B-DLL,Orders,Rank3,Strains,1,Untrimmed
par,BTC007,Orders,Rank3,Strains,1,Trimmed
par,BTC007,Orders,Rank3,Strains,1,Untrimmed
par,CIB 163-131,Orders,Rank3,Strains,1,Trimmed
par,CIB 163-131,Orders,Rank3,Strains,1,Untrimmed
par,lyL,Orders,Rank3,Strains,2,Untrimmed
par,T01-328,Orders,Rank3,Strains,5,Untrimmed
par,PS81GG,Orders,Rank3,Strains,3,Untrimmed
par,ARP166,Orders,Rank3,Strains,1,Trimmed
par,ARP166,Orders,Rank3,Strains,1,Untrimmed
par,AK47,Orders,Rank3,Strains,5,Untrimmed
par,N32-2-2,Orders,Rank3,Strains,3,Untrimmed
par,BGSC 4X1,Orders,Rank3,Strains,5,Untrimmed
par,CPB012,Orders,Rank3,Strains,3,Untrimmed
par,EG 5847,Orders,Rank3,Strains,1,Trimmed
par,EG 5847,Orders,Rank3,Strains,1,Untrimmed
par,E05-20a,Orders,Rank3,Strains,2,Untrimmed
par,wu2B-6,Orders,Rank3,Strains,3,Untrimmed
par,SC6H8,Orders,Rank3,Strains,1,Trimmed
par,SC6H8,Orders,Rank3,Strains,3,Untrimmed
par,96-OK-85-24,Orders,Rank3,Strains,1,Trimmed
par,96-OK-85-24,Orders,Rank3,Strains,1,Untrimmed
par,MPU B9,Orders,Rank3,Strains,1,Trimmed
par,MPU B9,Orders,Rank3,Strains,3,Untrimmed
par,BRL34,Orders,Rank3,Strains,3,Untrimmed
par,YBT-1520,Orders,Rank3,Strains,1,Trimmed
par,YBT-1520,Orders,Rank3,Strains,5,Untrimmed
par,78-2,Orders,Rank3,Strains,1,Trimmed
par,78-2,Orders,Rank3,Strains,1,Untrimmed
par,E-1B,Orders,Rank3,Strains,3,Untrimmed
par,TH19,Orders,Rank3,Strains,3,Untrimmed
par,HD07,Orders,Rank3,Strains,3,Untrimmed
par,YM-03,Orders,Rank3,Strains,3,Untrimmed
par,P01_1,Orders,Rank3,Strains,1,Trimmed
par,P01_1,Orders,Rank3,Strains,4,Untrimmed
par,AFS004414,Orders,Rank3,Strains,5,Untrimmed
par,FH21,Orders,Rank3,Strains,1,Trimmed
par,FH21,Orders,Rank3,Strains,1,Untrimmed
par,4L2,Orders,Rank3,Strains,5,Untrimmed
par,T15,Orders,Rank3,Strains,3,Untrimmed
par,CH_746,Orders,Rank3,Strains,1,Trimmed
par,CH_746,Orders,Rank3,Strains,4,Untrimmed
par,BGSC 4AR1,Orders,Rank3,Strains,3,Trimmed
par,BGSC 4AR1,Orders,Rank3,Strains,3,Untrimmed
par,SY62.1A,Orders,Rank3,Strains,3,Untrimmed
par,Bt11,Orders,Rank3,Strains,1,Trimmed
par,Bt11,Orders,Rank3,Strains,1,Untrimmed
par,Tm37-6,Orders,Rank3,Strains,3,Untrimmed
par,IMBL-B9,Orders,Rank3,Strains,5,Untrimmed
par,pMP36,Orders,Rank3,Strains,1,Untrimmed
par,CYZ-4,Orders,Rank3,Strains,2,Untrimmed
par,BfR-BA-01321,Orders,Rank3,Strains,3,Untrimmed
par,LS-R-21,Orders,Rank3,Strains,1,Untrimmed
par,DP7-F11,Orders,Rank3,Strains,1,Trimmed
par,DP7-F11,Orders,Rank3,Strains,1,Untrimmed
par,BfR-BA-01319,Orders,Rank3,Strains,4,Untrimmed
par,ZQ-89,Orders,Rank3,Strains,3,Untrimmed
par,NRRL B-21943,Orders,Rank3,Strains,3,Untrimmed
par,4F3,Orders,Rank3,Strains,4,Untrimmed
par,BGSC 4J4,Orders,Rank3,Strains,1,Trimmed
par,BGSC 4J4,Orders,Rank3,Strains,4,Untrimmed
par,G25-85,Orders,Rank3,Strains,1,Trimmed
par,G25-85,Orders,Rank3,Strains,5,Untrimmed
par,4F4,Orders,Rank3,Strains,5,Untrimmed
par,NRRL B-21944,Orders,Rank3,Strains,2,Trimmed
par,NRRL B-21944,Orders,Rank3,Strains,2,Untrimmed
