ID,Domain,Curr_domain,Rec,Par,Par_type,Dom_type,Dataset,Ident
41,domain3,domain2,BT_Cry8Kb1,BT_Cry9Ed1,Major,Transferred,filt_partials,49.1145218417946
43,domain2,domain2,BT_Cry8Na1,BT_Cry8Sa1,Minor,Transferred,filt_partials,79.144385026738
43,domain2,domain1,BT_Cry8Na1,BT_Cry8Sa1,Minor,Non_transferred,filt_partials,55.6566970091027
43,domain2,domain3,BT_Cry8Na1,BT_Cry8Sa1,Minor,Non_transferred,filt_partials,51.0791366906475
43,domain2,domain2,BT_Cry8Na1,BT_Cry8Ka3,Major,Non_transferred,filt_partials,49.8249708284714
43,domain2,domain1,BT_Cry8Na1,BT_Cry8Ka3,Major,Transferred,filt_partials,61.7250673854448
43,domain2,domain3,BT_Cry8Na1,BT_Cry8Ka3,Major,Transferred,filt_partials,59.7328244274809
43,domain2,domain2,BT_Cry8Na1,BT_Cry8Ka1,Major,Non_transferred,filt_partials,49.4761350407451
43,domain2,domain1,BT_Cry8Na1,BT_Cry8Ka1,Major,Transferred,filt_partials,61.2903225806452
43,domain2,domain3,BT_Cry8Na1,BT_Cry8Ka1,Major,Transferred,filt_partials,59.4285714285714
43,domain2,domain2,BT_Cry8Na1,NOV_Cry8Kb1_73.3_APT36283.1,Major,Non_transferred,filt_partials,49.6503496503497
43,domain2,domain1,BT_Cry8Na1,NOV_Cry8Kb1_73.3_APT36283.1,Major,Transferred,filt_partials,59.9734042553192
43,domain2,domain3,BT_Cry8Na1,NOV_Cry8Kb1_73.3_APT36283.1,Major,Transferred,filt_partials,50.5067567567568
44,domain3,domain3,BT_Cry9Ee1,BT_Cry9Bb1,Minor,Transferred,filt_partials,78.9373814041746
44,domain3,domain1,BT_Cry9Ee1,BT_Cry9Bb1,Minor,Non_transferred,filt_partials,65.5313351498638
44,domain3,domain2,BT_Cry9Ee1,BT_Cry9Bb1,Minor,Non_transferred,filt_partials,53.6319612590799
44,domain3,domain3,BT_Cry9Ee1,BT_Cry9Ec1,Major,Non_transferred,filt_partials,57.3863636363636
44,domain3,domain1,BT_Cry9Ee1,BT_Cry9Ec1,Major,Transferred,filt_partials,87.5
44,domain3,domain2,BT_Cry9Ee1,BT_Cry9Ec1,Major,Transferred,filt_partials,67.027027027027
44,domain3,domain3,BT_Cry9Ee1,BT_Cry9Ed1,Major,Non_transferred,filt_partials,57.1691176470588
44,domain3,domain1,BT_Cry9Ee1,BT_Cry9Ed1,Major,Transferred,filt_partials,83.8565022421525
44,domain3,domain2,BT_Cry9Ee1,BT_Cry9Ed1,Major,Transferred,filt_partials,67.7069199457259
45,domain1,domain1,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry40Da1_66.9_PER55269.1,Minor,Transferred,filt_partials,96.4285714285714
45,domain1,domain2,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry40Da1_66.9_PER55269.1,Minor,Non_transferred,filt_partials,69.3409742120344
45,domain1,domain3,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry40Da1_66.9_PER55269.1,Minor,Non_transferred,filt_partials,66.0377358490566
45,domain1,domain1,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry40Da1,Major,Non_transferred,filt_partials,68.8
45,domain1,domain2,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry40Da1,Major,Transferred,filt_partials,86.8462757527734
45,domain1,domain3,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry40Da1,Major,Transferred,filt_partials,65.4736842105263
45,domain1,domain1,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry40Da1_81.5_AIN76756.1,Major,Non_transferred,filt_partials,68.8502673796791
45,domain1,domain2,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry40Da1_81.5_AIN76756.1,Major,Transferred,filt_partials,81.5789473684211
45,domain1,domain3,NOV_Cry40Da1_65.0_CAH33957.1,NOV_Cry40Da1_81.5_AIN76756.1,Major,Transferred,filt_partials,64.2105263157895
46,domain3,domain3,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry41Ca1_50.4_AZJ24166.1,Minor,Transferred,filt_partials,60.8695652173913
46,domain3,domain1,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry41Ca1_50.4_AZJ24166.1,Minor,Non_transferred,filt_partials,46.3495575221239
46,domain3,domain2,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry41Ca1_50.4_AZJ24166.1,Minor,Non_transferred,filt_partials,48.7747957992999
46,domain3,domain3,NOV_Cry24Aa1_98.3_WP_086403584.1,BT_Cry24Ba1,Major,Non_transferred,filt_partials,51.6666666666667
46,domain3,domain1,NOV_Cry24Aa1_98.3_WP_086403584.1,BT_Cry24Ba1,Major,Transferred,filt_partials,81.7880794701987
46,domain3,domain2,NOV_Cry24Aa1_98.3_WP_086403584.1,BT_Cry24Ba1,Major,Transferred,filt_partials,77.1428571428572
47,domain1,domain1,BT_Cry2Ai1,BT_Cry2Ac10,Minor,Transferred,filt_partials,100
47,domain1,domain2,BT_Cry2Ai1,BT_Cry2Ac10,Minor,Non_transferred,filt_partials,69.1983122362869
47,domain1,domain3,BT_Cry2Ai1,BT_Cry2Ac10,Minor,Non_transferred,filt_partials,79.7441364605544
47,domain1,domain1,BT_Cry2Ai1,BT_Cry2Aa13,Major,Non_transferred,filt_partials,81.2206572769953
47,domain1,domain2,BT_Cry2Ai1,BT_Cry2Aa13,Major,Transferred,filt_partials,98.7075928917609
47,domain1,domain3,BT_Cry2Ai1,BT_Cry2Aa13,Major,Transferred,filt_partials,98.5915492957747
49,domain3,domain3,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Ra1,Minor,Transferred,filt_partials,64.0816326530612
49,domain3,domain1,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Ra1,Minor,Non_transferred,filt_partials,65.8108108108108
49,domain3,domain2,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Ra1,Minor,Non_transferred,filt_partials,57.0588235294118
49,domain3,domain3,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Ab1,Major,Non_transferred,filt_partials,55.3072625698324
49,domain3,domain1,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Ab1,Major,Transferred,filt_partials,89.4984326018809
49,domain3,domain2,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Ab1,Major,Transferred,filt_partials,93.2944606413994
51,domain3,domain3,BT_Cry8Fa2,BT_Cry8Ga1,Minor,Transferred,filt_partials,66.1137440758294
51,domain3,domain1,BT_Cry8Fa2,BT_Cry8Ga1,Minor,Non_transferred,filt_partials,56.7460317460318
51,domain3,domain2,BT_Cry8Fa2,BT_Cry8Ga1,Minor,Non_transferred,filt_partials,50.8690614136732
51,domain3,domain3,BT_Cry8Fa2,BT_Cry8Qa1,Major,Non_transferred,filt_partials,54.9450549450549
51,domain3,domain1,BT_Cry8Fa2,BT_Cry8Qa1,Major,Transferred,filt_partials,78.5388127853881
51,domain3,domain2,BT_Cry8Fa2,BT_Cry8Qa1,Major,Transferred,filt_partials,67.2566371681416
52,domain3,domain3,NOV_Cry9Ga1_57.2_PER39584.1,NOV_Cry68Aa1_74.8_WP_103592020.1,Minor,Transferred,filt_partials,74.0053050397878
52,domain3,domain1,NOV_Cry9Ga1_57.2_PER39584.1,NOV_Cry68Aa1_74.8_WP_103592020.1,Minor,Non_transferred,filt_partials,52.1686746987952
52,domain3,domain2,NOV_Cry9Ga1_57.2_PER39584.1,NOV_Cry68Aa1_74.8_WP_103592020.1,Minor,Non_transferred,filt_partials,55.6962025316456
52,domain3,domain3,NOV_Cry9Ga1_57.2_PER39584.1,BT_Cry68Aa1,Minor,Transferred,filt_partials,74.0053050397878
52,domain3,domain1,NOV_Cry9Ga1_57.2_PER39584.1,BT_Cry68Aa1,Minor,Non_transferred,filt_partials,52.7272727272727
52,domain3,domain2,NOV_Cry9Ga1_57.2_PER39584.1,BT_Cry68Aa1,Minor,Non_transferred,filt_partials,55.9850374064838
52,domain3,domain3,NOV_Cry9Ga1_57.2_PER39584.1,NOV_Cry68Aa1_80.1_PER38368.1,Minor,Transferred,filt_partials,72.1784776902887
52,domain3,domain1,NOV_Cry9Ga1_57.2_PER39584.1,NOV_Cry68Aa1_80.1_PER38368.1,Minor,Non_transferred,filt_partials,52.5301204819277
52,domain3,domain2,NOV_Cry9Ga1_57.2_PER39584.1,NOV_Cry68Aa1_80.1_PER38368.1,Minor,Non_transferred,filt_partials,55.7907845579078
52,domain3,domain3,NOV_Cry9Ga1_57.2_PER39584.1,NOV_Cry9Ga1_58.0_AJS57594.1,Major,Non_transferred,filt_partials,57.1146245059289
52,domain3,domain1,NOV_Cry9Ga1_57.2_PER39584.1,NOV_Cry9Ga1_58.0_AJS57594.1,Major,Transferred,filt_partials,71.8367346938775
52,domain3,domain2,NOV_Cry9Ga1_57.2_PER39584.1,NOV_Cry9Ga1_58.0_AJS57594.1,Major,Transferred,filt_partials,73.4439834024896
54,domain3,domain3,BT_Cry1Jb1,BT_Cry9Ec1,Minor,Transferred,filt_partials,58.220502901354
54,domain3,domain1,BT_Cry1Jb1,BT_Cry9Ec1,Minor,Non_transferred,filt_partials,54.3726235741445
54,domain3,domain2,BT_Cry1Jb1,BT_Cry9Ec1,Minor,Non_transferred,filt_partials,48.689138576779
54,domain3,domain3,BT_Cry1Jb1,BT_Cry9Ea10,Minor,Transferred,filt_partials,52.9080675422139
54,domain3,domain1,BT_Cry1Jb1,BT_Cry9Ea10,Minor,Non_transferred,filt_partials,53.7878787878788
54,domain3,domain2,BT_Cry1Jb1,BT_Cry9Ea10,Minor,Non_transferred,filt_partials,48.306148055207
54,domain3,domain3,BT_Cry1Jb1,BT_Cry9Ed1,Minor,Transferred,filt_partials,56.1068702290076
54,domain3,domain1,BT_Cry1Jb1,BT_Cry9Ed1,Minor,Non_transferred,filt_partials,53.59394703657
54,domain3,domain2,BT_Cry1Jb1,BT_Cry9Ed1,Minor,Non_transferred,filt_partials,48.5037406483791
54,domain3,domain3,BT_Cry1Jb1,NOV_Cry1Jc1_99.1_AAS93799.1,Major,Non_transferred,filt_partials,49.4623655913979
54,domain3,domain1,BT_Cry1Jb1,NOV_Cry1Jc1_99.1_AAS93799.1,Major,Transferred,filt_partials,90.2208201892745
54,domain3,domain2,BT_Cry1Jb1,NOV_Cry1Jc1_99.1_AAS93799.1,Major,Transferred,filt_partials,74.8466257668712
55,domain2,domain2,BT_Cry50Ba1,NOV_Cry4Ba1_63.7_AJW76684.1,Minor,Transferred,filt_partials,77.6021080368907
55,domain2,domain1,BT_Cry50Ba1,NOV_Cry4Ba1_63.7_AJW76684.1,Minor,Non_transferred,filt_partials,51.4851485148515
55,domain2,domain3,BT_Cry50Ba1,NOV_Cry4Ba1_63.7_AJW76684.1,Minor,Non_transferred,filt_partials,92.7685950413223
55,domain2,domain2,BT_Cry50Ba1,NOV_Cry4Ba1_63.8_OUB35623.1,Minor,Transferred,filt_partials,77.154046997389
55,domain2,domain1,BT_Cry50Ba1,NOV_Cry4Ba1_63.8_OUB35623.1,Minor,Non_transferred,filt_partials,52.2388059701493
55,domain2,domain3,BT_Cry50Ba1,NOV_Cry4Ba1_63.8_OUB35623.1,Minor,Non_transferred,filt_partials,62.0512820512821
55,domain2,domain2,BT_Cry50Aa1,NOV_Cry4Ba1_63.7_AJW76684.1,Minor,Transferred,filt_partials,65.2709359605911
55,domain2,domain1,BT_Cry50Aa1,NOV_Cry4Ba1_63.7_AJW76684.1,Minor,Non_transferred,filt_partials,50.7371007371007
55,domain2,domain3,BT_Cry50Aa1,NOV_Cry4Ba1_63.7_AJW76684.1,Minor,Non_transferred,filt_partials,66.5480427046263
55,domain2,domain2,BT_Cry50Aa1,NOV_Cry4Ba1_63.8_OUB35623.1,Minor,Transferred,filt_partials,65.970515970516
55,domain2,domain1,BT_Cry50Aa1,NOV_Cry4Ba1_63.8_OUB35623.1,Minor,Non_transferred,filt_partials,50.9225092250922
55,domain2,domain3,BT_Cry50Aa1,NOV_Cry4Ba1_63.8_OUB35623.1,Minor,Non_transferred,filt_partials,65.9685863874346
55,domain2,domain2,BT_Cry50Ba1,BT_Cry66Aa1,Major,Non_transferred,filt_partials,48.014440433213
55,domain2,domain1,BT_Cry50Ba1,BT_Cry66Aa1,Major,Transferred,filt_partials,47.8395061728395
55,domain2,domain3,BT_Cry50Ba1,BT_Cry66Aa1,Major,Transferred,filt_partials,52.0066889632107
55,domain2,domain2,BT_Cry50Aa1,BT_Cry66Aa1,Major,Non_transferred,filt_partials,48.1884057971014
55,domain2,domain1,BT_Cry50Aa1,BT_Cry66Aa1,Major,Transferred,filt_partials,48.3007209062822
55,domain2,domain3,BT_Cry50Aa1,BT_Cry66Aa1,Major,Transferred,filt_partials,53.0201342281879
58,domain1,domain1,BT_Cry40Ca1,BT_Cry40Ba1,Minor,Transferred,filt_partials,85.515873015873
58,domain1,domain2,BT_Cry40Ca1,BT_Cry40Ba1,Minor,Non_transferred,filt_partials,64.1666666666667
58,domain1,domain3,BT_Cry40Ca1,BT_Cry40Ba1,Minor,Non_transferred,filt_partials,53.5294117647059
58,domain1,domain1,BT_Cry40Ca1,BT_Cry40Aa1,Major,Non_transferred,filt_partials,68.1528662420382
58,domain1,domain2,BT_Cry40Ca1,BT_Cry40Aa1,Major,Transferred,filt_partials,78.2542113323124
58,domain1,domain3,BT_Cry40Ca1,BT_Cry40Aa1,Major,Transferred,filt_partials,71.6186252771619
60,domain3,domain3,BT_Cry32Ha1,BT_Cry32Ka1,Minor,Transferred,filt_partials,67.6392572944297
60,domain3,domain1,BT_Cry32Ha1,BT_Cry32Ka1,Minor,Non_transferred,filt_partials,52.9685681024447
60,domain3,domain2,BT_Cry32Ha1,BT_Cry32Ka1,Minor,Non_transferred,filt_partials,54.4273907910272
60,domain3,domain3,BT_Cry32Hb1,BT_Cry32Ka1,Minor,Transferred,filt_partials,62.6631853785901
60,domain3,domain1,BT_Cry32Hb1,BT_Cry32Ka1,Minor,Non_transferred,filt_partials,52.9685681024447
60,domain3,domain2,BT_Cry32Hb1,BT_Cry32Ka1,Minor,Non_transferred,filt_partials,54.6099290780142
60,domain3,domain3,BT_Cry32Ha1,BT_Cry32Oa1,Major,Non_transferred,filt_partials,51.8197573656846
60,domain3,domain1,BT_Cry32Ha1,BT_Cry32Oa1,Major,Transferred,filt_partials,73.1707317073171
60,domain3,domain2,BT_Cry32Ha1,BT_Cry32Oa1,Major,Transferred,filt_partials,66.581956797967
60,domain3,domain3,BT_Cry32Hb1,BT_Cry32Oa1,Major,Non_transferred,filt_partials,51.3089005235602
60,domain3,domain1,BT_Cry32Hb1,BT_Cry32Oa1,Major,Transferred,filt_partials,73.1707317073171
60,domain3,domain2,BT_Cry32Hb1,BT_Cry32Oa1,Major,Transferred,filt_partials,66.581956797967
62,domain1,domain1,BT_Cry1Db1,BT_Cry1Dd1,Minor,Transferred,filt_partials,91.0543130990415
62,domain1,domain2,BT_Cry1Db1,BT_Cry1Dd1,Minor,Non_transferred,filt_partials,68.475073313783
62,domain1,domain3,BT_Cry1Db1,BT_Cry1Dd1,Minor,Non_transferred,filt_partials,72.0779220779221
62,domain1,domain1,BT_Cry1Db1,BT_Cry1Da1,Major,Non_transferred,filt_partials,74.025974025974
62,domain1,domain2,BT_Cry1Db1,BT_Cry1Da1,Major,Transferred,filt_partials,91.6805324459235
62,domain1,domain3,BT_Cry1Db1,BT_Cry1Da1,Major,Transferred,filt_partials,96.5260545905707
66,domain3,domain3,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ad1,Minor,Transferred,filt_partials,55.640535372849
66,domain3,domain1,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,54.8387096774194
66,domain3,domain2,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,51.5752625437573
66,domain3,domain3,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ra1,Minor,Transferred,filt_partials,51.5711645101664
66,domain3,domain1,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ra1,Minor,Non_transferred,filt_partials,53.1914893617021
66,domain3,domain2,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ra1,Minor,Non_transferred,filt_partials,50.6864988558352
66,domain3,domain3,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ka3,Major,Non_transferred,filt_partials,51.2953367875648
66,domain3,domain1,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ka3,Major,Transferred,filt_partials,86.7394695787831
66,domain3,domain2,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ka3,Major,Transferred,filt_partials,80.1675977653631
66,domain3,domain3,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ka1,Major,Non_transferred,filt_partials,52.0833333333333
66,domain3,domain1,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ka1,Major,Transferred,filt_partials,85.8695652173913
66,domain3,domain2,NOV_Cry8Kb1_73.3_APT36283.1,BT_Cry8Ka1,Major,Transferred,filt_partials,80.1675977653631
67,domain2,domain2,BT_Cry7Ha1,BT_Cry7Kb1,Minor,Transferred,filt_partials,70.6263498920086
67,domain2,domain1,BT_Cry7Ha1,BT_Cry7Kb1,Minor,Non_transferred,filt_partials,55.2803129074316
67,domain2,domain3,BT_Cry7Ha1,BT_Cry7Kb1,Minor,Non_transferred,filt_partials,51.3368983957219
67,domain2,domain2,BT_Cry7Ha1,BT_Cry7Ia1,Major,Non_transferred,filt_partials,50.5897771952818
67,domain2,domain1,BT_Cry7Ha1,BT_Cry7Ia1,Major,Transferred,filt_partials,57.8534031413613
67,domain2,domain3,BT_Cry7Ha1,BT_Cry7Ia1,Major,Transferred,filt_partials,50.5281690140845
69,domain2,domain2,BT_Cry41Ba2,NOV_Cry41Ca1_50.4_AZJ24166.1,Minor,Transferred,filt_partials,68.3748169838946
69,domain2,domain1,BT_Cry41Ba2,NOV_Cry41Ca1_50.4_AZJ24166.1,Minor,Non_transferred,filt_partials,46.5573770491803
69,domain2,domain3,BT_Cry41Ba2,NOV_Cry41Ca1_50.4_AZJ24166.1,Minor,Non_transferred,filt_partials,56.0693641618497
69,domain2,domain2,BT_Cry41Ba2,BT_Cry32Pa1,Major,Non_transferred,filt_partials,48.6858573216521
69,domain2,domain1,BT_Cry41Ba2,BT_Cry32Pa1,Major,Transferred,filt_partials,55.5693069306931
69,domain2,domain3,BT_Cry41Ba2,BT_Cry32Pa1,Major,Transferred,filt_partials,55.2123552123552
71,domain2,domain2,BT_Cry19Aa1,BT_Cry4Da1,Minor,Transferred,filt_partials,65.7587548638132
71,domain2,domain1,BT_Cry19Aa1,BT_Cry4Da1,Minor,Non_transferred,filt_partials,56.8627450980392
71,domain2,domain3,BT_Cry19Aa1,BT_Cry4Da1,Minor,Non_transferred,filt_partials,50.5576208178439
71,domain2,domain2,BT_Cry19Aa1,BT_Cry1Na1,Major,Non_transferred,filt_partials,47.7886977886978
71,domain2,domain1,BT_Cry19Aa1,BT_Cry1Na1,Major,Transferred,filt_partials,56
71,domain2,domain3,BT_Cry19Aa1,BT_Cry1Na1,Major,Transferred,filt_partials,52.2304832713755
71,domain2,domain2,BT_Cry19Aa1,BT_Cry1Nb1,Major,Non_transferred,filt_partials,49.063670411985
71,domain2,domain1,BT_Cry19Aa1,BT_Cry1Nb1,Major,Transferred,filt_partials,54.4061302681992
71,domain2,domain3,BT_Cry19Aa1,BT_Cry1Nb1,Major,Transferred,filt_partials,51.4071294559099
75,domain1,domain1,NOV_Cry32Ta1_48.0_AQX37180.1,BT_Cry32Qa1,Minor,Transferred,filt_partials,71.0191082802548
75,domain1,domain2,NOV_Cry32Ta1_48.0_AQX37180.1,BT_Cry32Qa1,Minor,Non_transferred,filt_partials,50.1726121979287
75,domain1,domain3,NOV_Cry32Ta1_48.0_AQX37180.1,BT_Cry32Qa1,Minor,Non_transferred,filt_partials,57.2533849129594
75,domain1,domain1,NOV_Cry32Ta1_48.0_AQX37180.1,BT_Cry32Va1,Major,Non_transferred,filt_partials,54.0445486518171
75,domain1,domain2,NOV_Cry32Ta1_48.0_AQX37180.1,BT_Cry32Va1,Major,Transferred,filt_partials,55.6338028169014
75,domain1,domain3,NOV_Cry32Ta1_48.0_AQX37180.1,BT_Cry32Va1,Major,Transferred,filt_partials,54.2056074766355
75,domain1,domain1,NOV_Cry32Ta1_48.0_AQX37180.1,NOV_Cry32Va1_61.0_WP_134996253.1,Major,Non_transferred,filt_partials,55.1357733175915
75,domain1,domain2,NOV_Cry32Ta1_48.0_AQX37180.1,NOV_Cry32Va1_61.0_WP_134996253.1,Major,Transferred,filt_partials,56.7375886524823
75,domain1,domain3,NOV_Cry32Ta1_48.0_AQX37180.1,NOV_Cry32Va1_61.0_WP_134996253.1,Major,Transferred,filt_partials,55.0185873605948
77,domain1,domain1,BT_Cry1Ic1,BT_Cry8Db1,Minor,Transferred,filt_partials,64.5892351274788
77,domain1,domain2,BT_Cry1Ic1,BT_Cry8Db1,Minor,Non_transferred,filt_partials,51.7564402810305
77,domain1,domain3,BT_Cry1Ic1,BT_Cry8Db1,Minor,Non_transferred,filt_partials,48.9399293286219
77,domain1,domain1,BT_Cry1Ic1,BT_Cry8Ad1,Minor,Transferred,filt_partials,61.8384401114206
77,domain1,domain2,BT_Cry1Ic1,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,50.52754982415
77,domain1,domain3,BT_Cry1Ic1,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,55.3875236294896
77,domain1,domain1,BT_Cry1Ic1,BT_Cry8Da1,Minor,Transferred,filt_partials,64.5892351274788
77,domain1,domain2,BT_Cry1Ic1,BT_Cry8Da1,Minor,Non_transferred,filt_partials,50.8610792192882
77,domain1,domain3,BT_Cry1Ic1,BT_Cry8Da1,Minor,Non_transferred,filt_partials,58.3493282149712
77,domain1,domain1,BT_Cry1Ia11,BT_Cry8Db1,Minor,Transferred,filt_partials,66.2374821173104
77,domain1,domain2,BT_Cry1Ia11,BT_Cry8Db1,Minor,Non_transferred,filt_partials,51.9343493552169
77,domain1,domain3,BT_Cry1Ia11,BT_Cry8Db1,Minor,Non_transferred,filt_partials,48.9399293286219
77,domain1,domain1,BT_Cry1Ia11,BT_Cry8Ad1,Minor,Transferred,filt_partials,65.5270655270655
77,domain1,domain2,BT_Cry1Ia11,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,51.4150943396226
77,domain1,domain3,BT_Cry1Ia11,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,55.977229601518
77,domain1,domain1,BT_Cry1Ia11,BT_Cry8Da1,Minor,Transferred,filt_partials,66.2374821173104
77,domain1,domain2,BT_Cry1Ia11,BT_Cry8Da1,Minor,Non_transferred,filt_partials,51.0344827586207
77,domain1,domain3,BT_Cry1Ia11,BT_Cry8Da1,Minor,Non_transferred,filt_partials,57.7437858508604
77,domain1,domain1,BT_Cry1Ia17,BT_Cry8Db1,Minor,Transferred,filt_partials,65.0568181818182
77,domain1,domain2,BT_Cry1Ia17,BT_Cry8Db1,Minor,Non_transferred,filt_partials,51.7564402810305
77,domain1,domain3,BT_Cry1Ia17,BT_Cry8Db1,Minor,Non_transferred,filt_partials,49.468085106383
77,domain1,domain1,BT_Cry1Ia17,BT_Cry8Ad1,Minor,Transferred,filt_partials,62.2905027932961
77,domain1,domain2,BT_Cry1Ia17,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,50.7042253521127
77,domain1,domain3,BT_Cry1Ia17,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,56.5714285714286
77,domain1,domain1,BT_Cry1Ia17,BT_Cry8Da1,Minor,Transferred,filt_partials,65.0568181818182
77,domain1,domain2,BT_Cry1Ia17,BT_Cry8Da1,Minor,Non_transferred,filt_partials,50.8610792192882
77,domain1,domain3,BT_Cry1Ia17,BT_Cry8Da1,Minor,Non_transferred,filt_partials,58.0459770114943
77,domain1,domain1,BT_Cry1Id1,BT_Cry8Db1,Minor,Transferred,filt_partials,64.3564356435644
77,domain1,domain2,BT_Cry1Id1,BT_Cry8Db1,Minor,Non_transferred,filt_partials,52.2914218566393
77,domain1,domain3,BT_Cry1Id1,BT_Cry8Db1,Minor,Non_transferred,filt_partials,49.2063492063492
77,domain1,domain1,BT_Cry1Id1,BT_Cry8Ad1,Minor,Transferred,filt_partials,64.1242937853107
77,domain1,domain2,BT_Cry1Id1,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,51.7730496453901
77,domain1,domain3,BT_Cry1Id1,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,58.0459770114943
77,domain1,domain1,BT_Cry1Id1,BT_Cry8Da1,Minor,Transferred,filt_partials,64.3564356435644
77,domain1,domain2,BT_Cry1Id1,BT_Cry8Da1,Minor,Non_transferred,filt_partials,51.3824884792627
77,domain1,domain3,BT_Cry1Id1,BT_Cry8Da1,Minor,Non_transferred,filt_partials,59.8455598455598
77,domain1,domain1,BT_Cry1Ie4,BT_Cry8Db1,Minor,Transferred,filt_partials,63.6619718309859
77,domain1,domain2,BT_Cry1Ie4,BT_Cry8Db1,Minor,Non_transferred,filt_partials,52.1028037383178
77,domain1,domain3,BT_Cry1Ie4,BT_Cry8Db1,Minor,Non_transferred,filt_partials,49.7335701598579
77,domain1,domain1,BT_Cry1Ie4,BT_Cry8Ad1,Minor,Transferred,filt_partials,63.6619718309859
77,domain1,domain2,BT_Cry1Ie4,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,50.3496503496504
77,domain1,domain3,BT_Cry1Ie4,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,55.977229601518
77,domain1,domain1,BT_Cry1Ie4,BT_Cry8Da1,Minor,Transferred,filt_partials,63.6619718309859
77,domain1,domain2,BT_Cry1Ie4,BT_Cry8Da1,Minor,Non_transferred,filt_partials,51.2027491408935
77,domain1,domain3,BT_Cry1Ie4,BT_Cry8Da1,Minor,Non_transferred,filt_partials,58.3493282149712
77,domain1,domain1,BT_Cry1Ig1,BT_Cry8Db1,Minor,Transferred,filt_partials,64.3564356435644
77,domain1,domain2,BT_Cry1Ig1,BT_Cry8Db1,Minor,Non_transferred,filt_partials,52.112676056338
77,domain1,domain3,BT_Cry1Ig1,BT_Cry8Db1,Minor,Non_transferred,filt_partials,49.4736842105263
77,domain1,domain1,BT_Cry1Ig1,BT_Cry8Ad1,Minor,Transferred,filt_partials,65.0568181818182
77,domain1,domain2,BT_Cry1Ig1,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,51.0588235294118
77,domain1,domain3,BT_Cry1Ig1,BT_Cry8Ad1,Minor,Non_transferred,filt_partials,56.4971751412429
77,domain1,domain1,BT_Cry1Ig1,BT_Cry8Da1,Minor,Transferred,filt_partials,64.3564356435644
77,domain1,domain2,BT_Cry1Ig1,BT_Cry8Da1,Minor,Non_transferred,filt_partials,51.2082853855006
77,domain1,domain3,BT_Cry1Ig1,BT_Cry8Da1,Minor,Non_transferred,filt_partials,62.890625
77,domain1,domain1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry8Db1,Minor,Transferred,filt_partials,63.2022471910112
77,domain1,domain2,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry8Db1,Minor,Non_transferred,filt_partials,51.4018691588785
77,domain1,domain3,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry8Db1,Minor,Non_transferred,filt_partials,51.3513513513514
77,domain1,domain1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry8Ad1,Minor,Transferred,filt_partials,63.2022471910112
