Tox_type,Tox,Host_type,Group,Num_hosts
par,BT_Cry19Aa1,Orders,Rank3,1
par,BT_Cry1Ie4,Orders,Rank3,1
par,BT_Cry32Pa1,Orders,Rank3,0
par,BT_Cry30Aa1,Orders,Rank3,1
par,BT_Cry1Aa10,Orders,Rank3,1
par,BT_Cry1Bb1,Orders,Rank3,1
par,BT_Cry1Ba1,Orders,Rank3,4
par,BT_Cry1Fa1,Orders,Rank3,1
par,NOV_Cry1Ab20_69.9_AAK14339.1,Orders,Rank3,0
par,BT_Cry2Ag1,Orders,Rank3,2
par,BT_Cry7Ca1,Orders,Rank3,1
par,BT_Cry3Aa10,Orders,Rank3,3
par,BT_Cry8Ha1,Orders,Rank3,1
par,NOV_Cry30Ga2_64.5_ARJ25665.1,Orders,Rank3,0
par,BT_Cry19Ba1,Orders,Rank3,1
par,BT_Cry1Ab1,Orders,Rank3,3
par,BT_Cry1Da1,Orders,Rank3,1
par,NOV_Cry32Ma1_57.7_AXY11484.1,Orders,Rank3,0
par,BT_Cry1Bf1,Orders,Rank3,1
par,BT_Cry21Aa1,Orders,Rank3,1
par,NOV_Cry9Ga1_58.0_AJS57594.1,Orders,Rank3,0
par,BT_Cry68Aa1,Orders,Rank3,1
par,BT_Cry1Aj1,Orders,Rank3,1
par,BT_Cry72Aa1,Orders,Rank3,1
par,BT_Cry8Qa1,Orders,Rank3,2
par,NOV_Cry14Ab1_85.6_AXE15628.1,Orders,Rank3,0
par,NOV_Cry65Aa2_55.6_PDY37670.1,Orders,Rank3,0
par,BT_Cry1Ig1,Orders,Rank3,1
par,BT_Cry40Aa1,Orders,Rank3,0
par,NOV_Cry40Da1_77.3_ARJ25823.1,Orders,Rank3,0
par,BT_Cry1Ma1,Orders,Rank3,0
par,NOV_Cry1Ab12_91.4_AAK14338.1,Orders,Rank3,1
par,BT_Cry30Fa1,Orders,Rank3,2
par,BT_Cry2Aa13,Orders,Rank3,3
par,BT_Cry1Bg1,Orders,Rank3,0
par,BT_Cry1Ga2,Orders,Rank3,0
par,BT_Cry1Bd1,Orders,Rank3,1
par,NOV_Cry1Ie5_79.3_PQQ47595.1,Orders,Rank3,0
par,BT_Cry30Ca1,Orders,Rank3,0
par,BT_Cry1Ag1,Orders,Rank3,0
par,BT_Cry9Ed1,Orders,Rank3,1
par,NOV_Cry56Aa4_79.3_WP_103592286.1,Orders,Rank3,0
par,BT_Cry1Ic1,Orders,Rank3,1
par,NOV_Cry40Da1_66.9_PER55269.1,Orders,Rank3,0
par,BT_Cry1Ad1,Orders,Rank3,1
par,NOV_Cry8Ba1_88.6_AEP25412.1,Orders,Rank3,0
par,BT_Cry1Db1,Orders,Rank3,1
par,BT_Cry40Ba1,Orders,Rank3,0
par,NOV_Cry14Aa1_44.0_PGW42274.1,Orders,Rank3,0
par,BT_Cry24Da1,Orders,Rank3,0
par,NOV_Cry3Aa12_81.9_AEZ53144.1,Orders,Rank3,1
par,BT_Cry56Aa1,Orders,Rank3,2
par,NOV_Cry71Aa1_65.9_PER41598.1,Orders,Rank3,1
par,BT_Cry9Aa1,Orders,Rank3,1
par,NOV_Cry8Ca1_42.6_ABY46520.1,Orders,Rank3,0
par,NOV_Cry1Ea10_93.2_AAX86871.1,Orders,Rank3,0
par,BT_Cry32Ha1,Orders,Rank3,1
par,BT_Cry1Ja1,Orders,Rank3,1
par,NOV_Cry1Ac23_90.7_CAQ03747.1,Orders,Rank3,0
par,NOV_Cry7Ea2_99.9_AFI42038.1,Orders,Rank3,0
par,BT_Cry52Aa1,Orders,Rank3,0
par,NOV_Cry56Aa4_77.6_ARJ25668.1,Orders,Rank3,0
par,BT_Cry30Ga1,Orders,Rank3,2
par,BT_Cry1Dc1,Orders,Rank3,0
par,NOV_Cry40Da1_65.0_CAH33957.1,Orders,Rank3,0
par,BT_Cry41Aa1,Orders,Rank3,1
par,BT_Cry8Ea2,Orders,Rank3,1
par,BT_Cry40Ca1,Orders,Rank3,0
par,BT_Cry32Oa1,Orders,Rank3,0
par,BT_Cry2Ab12,Orders,Rank3,2
par,BT_Cry8Ca1,Orders,Rank3,1
par,BT_Cry14Aa1,Orders,Rank3,1
par,BT_Cry1Id1,Orders,Rank3,1
par,NOV_Cry13Aa1_50.1_ANS46780.1,Orders,Rank3,0
par,BT_Cry21Ba1,Orders,Rank3,0
par,BT_Cry1Eb1,Orders,Rank3,1
par,BT_Cry32Hb1,Orders,Rank3,1
par,BT_Cry2Al1,Orders,Rank3,1
par,BT_Cry8Ja1,Orders,Rank3,0
par,BT_Cry1Ia11,Orders,Rank3,3
par,BT_Cry32Ta1,Orders,Rank3,0
par,BT_Cry32Ka1,Orders,Rank3,0
par,BT_Cry9Ga1,Orders,Rank3,1
par,BT_Cry32Mb1,Orders,Rank3,0
par,BT_Cry1Nb1,Orders,Rank3,1
par,BT_Cry1Ia18,Orders,Rank3,3
par,BT_Cry30Ea1,Orders,Rank3,0
par,BT_Cry32Qa1,Orders,Rank3,0
par,BT_Cry1Ca11,Orders,Rank3,2
par,NOV_Cry56Aa4_56.4_PER37538.1,Orders,Rank3,0
par,BT_Cry3Bb1,Orders,Rank3,1
par,BT_Cry40Da1,Orders,Rank3,1
par,BT_Cry2Ac10,Orders,Rank3,2
par,NOV_Cry8Ha1_89.4_ABB29866.1,Orders,Rank3,0
par,BT_Cry1Ka2,Orders,Rank3,1
par,NOV_Cry68Aa1_80.1_PER38368.1,Orders,Rank3,0
par,BT_Cry1Ab2,Orders,Rank3,3
par,BT_Cry8Ab1,Orders,Rank3,1
par,NOV_Cry7Ba1_84.3_AFI42043.1,Orders,Rank3,0
par,NOV_Cry14Aa1_41.1_PGW46198.1,Orders,Rank3,1
par,BT_Cry32Va1,Orders,Rank3,0
par,BT_Cry1Na1,Orders,Rank3,3
par,NOV_Cry8Da1_43.7_ANC11094.1,Orders,Rank3,0
par,BT_Cry1Be1,Orders,Rank3,1
par,NOV_Cry52Ca1_62.9_AZJ24464.1,Orders,Rank3,0
par,NOV_Cry69Ab1_59.2_WP_103591619.1,Orders,Rank3,0
par,BT_Cry1Fb1,Orders,Rank3,1
par,BT_Cry8Hb1,Orders,Rank3,1
par,BT_Cry3Ca1,Orders,Rank3,1
par,BT_Cry4Da1,Orders,Rank3,0
unaff,BT_Cry32Ea2,Orders,Rank4,0
unaff,NOV_Cry8Ma2_96.0_WP_103622989.1,Orders,Rank4,0
unaff,BT_Cry7Gd1,Orders,Rank4,0
unaff,NOV_Cry4Ca2_51.6_AZJ24420.1,Orders,Rank4,0
unaff,NOV_Cry21Ca2_65.9_AZR80774.1,Orders,Rank4,0
unaff,BT_Cry32Ia1,Orders,Rank4,0
unaff,NOV_Cry21Ea1_36.9_AGS78123.2,Orders,Rank4,0
unaff,NOV_Cry10Aa1_97.0_ABW89733.1,Orders,Rank4,1
unaff,BT_Cry11Bb1,Orders,Rank4,1
unaff,BT_Cry32Ea1,Orders,Rank4,0
unaff,BT_Cry5Ca1,Orders,Rank4,1
unaff,NOV_Cry53Ab1_40.0_CAH33955.1,Orders,Rank4,3
unaff,BT_Cry27Aa1,Orders,Rank4,1
unaff,BT_Cry9Db1,Orders,Rank4,1
unaff,BT_Cry24Ba1,Orders,Rank4,0
unaff,NOV_Cry53Ab1_39.4_AFM37573.1,Orders,Rank4,0
unaff,BT_Cry18Aa1,Orders,Rank4,1
unaff,BT_Cry48Aa1,Orders,Rank4,1
unaff,NOV_Cry73Aa1_88.4_AQM56942.1,Orders,Rank4,0
unaff,BT_Cry8Ac1,Orders,Rank4,0
unaff,NOV_Cry4Ca2_48.4_AZJ24771.1,Orders,Rank4,0
unaff,BT_Cry1Hb1,Orders,Rank4,1
unaff,BT_Cry20Ba2,Orders,Rank4,1
unaff,BT_Cry57Aa1,Orders,Rank4,0
unaff,BT_Cry43Ca1,Orders,Rank4,2
unaff,NOV_Cry8Ma3_96.0_ATY50149.1,Orders,Rank4,0
unaff,BT_Cry2Ak1,Orders,Rank4,1
unaff,BT_Cry32Na1,Orders,Rank4,0
unaff,BT_Cry54Ab1,Orders,Rank4,1
unaff,NOV_Cry10Aa1_94.4_ABW89736.1,Orders,Rank4,1
unaff,BT_Cry7Ab1,Orders,Rank4,0
unaff,BT_Cry32Aa1,Orders,Rank4,1
unaff,BT_Cry8Ta1,Orders,Rank4,0
unaff,BT_Cry18Ca1,Orders,Rank4,0
unaff,NOV_Cry4Aa1_32.5_ADM64568.1,Orders,Rank4,0
unaff,BT_Cry31Ac1,Orders,Rank4,1
unaff,BT_Cry32Cb1,Orders,Rank4,0
unaff,BT_Cry18Ba1,Orders,Rank4,0
unaff,BT_Cry58Aa1,Orders,Rank4,0
unaff,BT_Cry70Ba1,Orders,Rank4,1
unaff,NOV_Cry7Gb1_94.1_AGM39662.1,Orders,Rank4,0
unaff,BT_Cry5Ba1,Orders,Rank4,1
unaff,BT_Cry2Aa3,Orders,Rank4,1
unaff,NOV_Cry8Kb1_73.3_APT36283.1,Orders,Rank4,0
unaff,NOV_Cry53Ab1_40.9_APA45008.1,Orders,Rank4,0
unaff,BT_Cry48Ab1,Orders,Rank4,0
unaff,BT_Cry7Fb3,Orders,Rank4,0
unaff,BT_Cry39Aa1,Orders,Rank4,1
unaff,BT_Cry8Kb1,Orders,Rank4,1
unaff,BT_Cry32La1,Orders,Rank4,0
unaff,BT_Cry32Sa1,Orders,Rank4,1
unaff,NOV_Cry53Aa1_40.7_WP_103591149.1,Orders,Rank4,0
unaff,BT_Cry16Aa1,Orders,Rank4,0
unaff,BT_Cry1Hc1,Orders,Rank4,1
unaff,NOV_Cry2Ak1_76.8_AX513524.1,Orders,Rank4,1
unaff,BT_Cry1La1,Orders,Rank4,1
unaff,BT_Cry7Ab5,Orders,Rank4,0
unaff,BT_Cry8Ib1,Orders,Rank4,0
unaff,NOV_Cry21Ea1_40.3_AOM14729.1,Orders,Rank4,0
unaff,BT_Cry43Cc1,Orders,Rank4,0
unaff,BT_Cry43Ba1,Orders,Rank4,1
unaff,BT_Cry7Fa1,Orders,Rank4,0
unaff,NOV_Cry8Db1_49.9_WP_103653049.1,Orders,Rank4,0
unaff,NOV_Cry24Aa1_98.3_WP_086403584.1,Orders,Rank4,0
unaff,BT_Cry61Aa1,Orders,Rank4,0
unaff,BT_Cry8Ka1,Orders,Rank4,1
unaff,BT_Cry44Aa1,Orders,Rank4,1
unaff,BT_Cry2Ad5,Orders,Rank4,0
unaff,NOV_Cry29Aa1_96.4_OUC03129.1,Orders,Rank4,0
unaff,BT_Cry17Aa1,Orders,Rank4,0
unaff,NOV_Cry41Ca1_39.9_WP_001075423.1,Orders,Rank4,0
unaff,BT_Cry11Ba1,Orders,Rank4,1
unaff,BT_Cry28Aa2,Orders,Rank4,0
unaff,BT_Cry5Ea2,Orders,Rank4,0
unaff,NOV_Cry68Aa1_46.2_ARJ25655.1,Orders,Rank4,0
unaff,NOV_Cry41Ca1_50.4_AZJ24166.1,Orders,Rank4,0
unaff,NOV_Cry8Ab1_80.3_AFP44678.1,Orders,Rank4,0
unaff,BT_Cry53Aa1,Orders,Rank4,0
unaff,NOV_Cry11Aa1_99.2_AXJ97555.1,Orders,Rank4,0
unaff,BT_Cry32Fa1,Orders,Rank4,0
unaff,NOV_Cry32Hb1_41.4_AQX37181.1,Orders,Rank4,0
unaff,BT_Cry73Aa1,Orders,Rank4,0
unaff,BT_Cry9Fa1,Orders,Rank4,0
unaff,BT_Cry7Da1,Orders,Rank4,0
unaff,BT_Cry2Ae1,Orders,Rank4,1
unaff,NOV_Cry19Aa1_29.2_PEA88281.1,Orders,Rank4,0
unaff,BT_Cry12Aa1,Orders,Rank4,1
unaff,BT_Cry32Ca1,Orders,Rank4,0
unaff,NOV_Cry43Cb1_38.6_AGV55020.1,Orders,Rank4,0
unaff,BT_Cry43Cb1,Orders,Rank4,2
unaff,NOV_Cry70Bb1_67.1_OUB77817.1,Orders,Rank4,0
unaff,BT_Cry1Ha1,Orders,Rank4,0
unaff,BT_Cry7Aa1,Orders,Rank4,1
unaff,BT_Cry63Aa1,Orders,Rank4,1
unaff,BT_Cry31Aa6,Orders,Rank4,1
unaff,BT_Cry5Ab1,Orders,Rank4,0
unaff,BT_Cry8La1,Orders,Rank4,0
unaff,NOV_Cry4Ba1_31.6_AUM94650.1,Orders,Rank4,0
unaff,NOV_Cry32Ea2_45.2_WP_087949412.1,Orders,Rank4,0
unaff,NOV_Cry21Ba1_28.9_PEZ39117.1,Orders,Rank4,0
unaff,BT_Cry8Bb1,Orders,Rank4,1
unaff,BT_Cry20Aa1,Orders,Rank4,1
unaff,NOV_Cry2Ba1_29.9_AEX63666.1,Orders,Rank4,1
unaff,NOV_Cry48Aa1_36.6_CAH33948.1,Orders,Rank4,2
unaff,NOV_Cry25Aa1_97.8_OUB78400.1,Orders,Rank4,0
unaff,BT_Cry21Fa1,Orders,Rank4,1
unaff,BT_Cry54Ba1,Orders,Rank4,0
unaff,NOV_Cry40Aa1_67.9_CQ868314.1,Orders,Rank4,2
unaff,BT_Cry1Bh1,Orders,Rank4,2
unaff,NOV_Cry11Aa1_95.8_ABW89741.1,Orders,Rank4,1
unaff,BT_Cry32Ra1,Orders,Rank4,0
unaff,NOV_Cry10Aa1_97.2_ABW89735.1,Orders,Rank4,0
unaff,NOV_Cry1Ie2_23.3_ATF15267.1,Orders,Rank4,0
unaff,NOV_Cry21Ea1_53.3_OTW62068.1,Orders,Rank4,0
unaff,NOV_Cry73Ba1_39.0_PEE63029.1,Orders,Rank4,0
unaff,BT_Cry70Aa1,Orders,Rank4,1
unaff,BT_Cry2Af1,Orders,Rank4,0
unaff,NOV_Cry27Aa1_80.8_AGV55018.1,Orders,Rank4,0
unaff,NOV_Cry5Ba1_27.2_AZR80678.1,Orders,Rank4,0
unaff,NOV_Cry20Ba2_80.0_AGV55017.1,Orders,Rank4,1
unaff,BT_Cry7Kb1,Orders,Rank4,0
unaff,NOV_Cry8Ja1_60.3_PEE68563.1,Orders,Rank4,0
unaff,BT_Cry67Aa2,Orders,Rank4,0
unaff,NOV_Cry43Cb1_43.9_PEA91147.1,Orders,Rank4,0
unaff,BT_Cry7Ia1,Orders,Rank4,0
unaff,NOV_Cry32Ea2_41.9_AQM56938.1,Orders,Rank4,0
unaff,NOV_Cry1Ia24_22.2_CAP40039.1,Orders,Rank4,0
unaff,BT_Cry57Ab1,Orders,Rank4,1
unaff,BT_Cry9Dc1,Orders,Rank4,0
unaff,BT_Cry31Ad1,Orders,Rank4,1
unaff,BT_Cry8Na1,Orders,Rank4,1
unaff,BT_Cry41Ba2,Orders,Rank4,0
unaff,BT_Cry7Ka1,Orders,Rank4,0
unaff,BT_Cry21Ha1,Orders,Rank4,0
unaff,BT_Cry54Aa1,Orders,Rank4,2
unaff,BT_Cry4Aa1,Orders,Rank4,1
unaff,BT_Cry47Aa1,Orders,Rank4,1
unaff,BT_Cry21Ca1,Orders,Rank4,0
unaff,BT_Cry8Sa1,Orders,Rank4,1
unaff,NOV_Cry21Ea1_42.1_AEH76823.1,Orders,Rank4,0
unaff,BT_Cry7La1,Orders,Rank4,0
unaff,BT_Cry7Gb1,Orders,Rank4,1
unaff,BT_Cry31Ab1,Orders,Rank4,1
unaff,BT_Cry8Ad1,Orders,Rank4,0
unaff,BT_Cry32Ua1,Orders,Rank4,0
unaff,BT_Cry53Ab1,Orders,Rank4,2
unaff,NOV_Cry8Db1_51.1_PNK22955.1,Orders,Rank4,0
unaff,NOV_Cry32Ua1_65.2_AQM56939.1,Orders,Rank4,0
unaff,BT_Cry1Bi1,Orders,Rank4,1
unaff,BT_Cry4Ca1,Orders,Rank4,0
unaff,BT_Cry62Aa1,Orders,Rank4,1
unaff,BT_Cry32Ja1,Orders,Rank4,0
unaff,BT_Cry7Ja1,Orders,Rank4,0
unaff,BT_Cry30Ba1,Orders,Rank4,0
unaff,BT_Cry2Ba2,Orders,Rank4,0
unaff,BT_Cry42Aa1,Orders,Rank4,1
unaff,NOV_Cry70Aa1_77.7_WP_098222608.1,Orders,Rank4,0
unaff,BT_Cry32Da1,Orders,Rank4,0
unaff,BT_Cry9Da1,Orders,Rank4,1
unaff,BT_Cry8Db1,Orders,Rank4,1
unaff,NOV_Cry21Ca2_64.6_AZR80780.1,Orders,Rank4,0
unaff,BT_Cry21Ga1,Orders,Rank4,0
unaff,BT_Cry2Ah3,Orders,Rank4,0
unaff,BT_Cry8Ba1,Orders,Rank4,1
unaff,BT_Cry8Ka3,Orders,Rank4,1
unaff,BT_Cry8Aa1,Orders,Rank4,1
unaff,BT_Cry9Eb1,Orders,Rank4,1
unaff,BT_Cry43Aa1,Orders,Rank4,1
unaff,BT_Cry9Ba1,Orders,Rank4,0
unaff,BT_Cry66Aa1,Orders,Rank4,0
unaff,NOV_Cry1Jc1_99.1_AAS93799.1,Orders,Rank4,0
unaff,BT_Cry8Ia3,Orders,Rank4,0
unaff,BT_Cry29Aa1,Orders,Rank4,0
unaff,BT_Cry5Da1,Orders,Rank4,1
unaff,BT_Cry21Ea1,Orders,Rank4,0
unaff,BT_Cry7Ga2,Orders,Rank4,0
unaff,BT_Cry7Gc1,Orders,Rank4,0
unaff,NOV_Cry73Aa1_40.0_PQQ47537.1,Orders,Rank4,0
unaff,NOV_Cry48Aa1_36.9_CAH33950.1,Orders,Rank4,2
unaff,NOV_Cry4Cb3_34.4_PEA86378.1,Orders,Rank4,0
unaff,BT_Cry26Aa1,Orders,Rank4,0
unaff,BT_Cry70Bb1,Orders,Rank4,0
unaff,BT_Cry32Ga1,Orders,Rank4,0
unaff,BT_Cry32Ba1,Orders,Rank4,0
unaff,NOV_Cry7Gb1_28.6_WP_103574454.1,Orders,Rank4,0
unaff,BT_Cry21Da1,Orders,Rank4,0
unaff,NOV_Cry21Ea1_32.5_AGS78122.1,Orders,Rank4,0
unaff,NOV_Cry5Ba1_48.7_TEA80813.1,Orders,Rank4,0
rec,NOV_Cry7Ca1_86.8_AGM39664.1,Orders,Rank4,0
rec,BT_Cry2Am1,Orders,Rank4,1
rec,NOV_Cry4Ba1_63.8_OUB35623.1,Orders,Rank4,0
rec,BT_Cry50Aa1,Orders,Rank4,0
rec,BT_Cry9Ca1,Orders,Rank4,1
rec,BT_Cry7Cb1,Orders,Rank4,0
rec,BT_Cry2Ai1,Orders,Rank4,0
rec,BT_Cry32Hb1,Orders,Rank4,1
rec,BT_Cry71Aa1,Orders,Rank4,1
rec,BT_Cry8Ja1,Orders,Rank4,0
rec,BT_Cry1Jd1,Orders,Rank4,1
rec,BT_Cry19Aa1,Orders,Rank4,1
rec,BT_Cry41Ab1,Orders,Rank4,2
rec,BT_Cry1Db1,Orders,Rank4,0
rec,BT_Cry13Aa1,Orders,Rank4,1
rec,BT_Cry1Fa1,Orders,Rank4,1
rec,BT_Cry14Ab1,Orders,Rank4,1
rec,BT_Cry9Ga1,Orders,Rank4,1
rec,NOV_Cry19Ba1_74.0_AGV55021.1,Orders,Rank4,0
rec,NOV_Cry14Ab1_42.4_PGW46196.1,Orders,Rank4,2
rec,BT_Cry24Ca1,Orders,Rank4,1
rec,BT_Cry4Ba3,Orders,Rank4,0
rec,NOV_Cry69Ab1_58.0_PER42111.1,Orders,Rank4,1
rec,NOV_Cry21Aa2_44.6_AZR80772.1,Orders,Rank4,0
rec,BT_Cry7Bb1,Orders,Rank4,0
rec,BT_Cry3Bb1,Orders,Rank4,1
rec,BT_Cry50Ba1,Orders,Rank4,0
rec,NOV_Cry4Ba1_63.7_AJW76684.1,Orders,Rank4,0
rec,NOV_Cry9Ga1_57.2_PER39584.1,Orders,Rank4,2
rec,BT_Cry32Ha1,Orders,Rank4,1
rec,BT_Cry1Cb1,Orders,Rank4,1
rec,BT_Cry65Aa2,Orders,Rank4,1
rec,BT_Cry8Fa2,Orders,Rank4,0
rec,NOV_Cry7Ea2_99.9_AFI42038.1,Orders,Rank4,0
rec,NOV_Cry7Ba1_84.3_AFI42043.1,Orders,Rank4,0
rec,BT_Cry52Aa1,Orders,Rank4,0
rec,BT_Cry1Ig1,Orders,Rank4,1
rec,BT_Cry3Ba1,Orders,Rank4,1
rec,BT_Cry59Ba1,Orders,Rank4,2
rec,BT_Cry73Ba1,Orders,Rank4,1
rec,NOV_Cry8Ab1_80.0_AMR06151.1,Orders,Rank4,0
rec,BT_Cry9Ee1,Orders,Rank4,1
rec,BT_Cry30Db1,Orders,Rank4,0
rec,BT_Cry30Da1,Orders,Rank4,0
rec,NOV_Cry32Ta1_48.0_AQX37180.1,Orders,Rank4,0
rec,NOV_Cry8Aa1_47.1_EEM92570.1,Orders,Rank4,0
rec,BT_Cry52Ba1,Orders,Rank4,1
rec,BT_Cry1Be1,Orders,Rank4,0
rec,BT_Cry1Dc1,Orders,Rank4,0
rec,BT_Cry52Ca1,Orders,Rank4,1
rec,NOV_Cry40Da1_65.0_CAH33957.1,Orders,Rank4,0
rec,BT_Cry4Ba1,Orders,Rank4,1
rec,BT_Cry1Bj1,Orders,Rank4,1
rec,NOV_Cry56Aa2_56.0_AGV55019.1,Orders,Rank4,1
rec,BT_Cry8Pa1,Orders,Rank4,1
par,BT_Cry1Ea10,Orders,Rank4,0
par,BT_Cry1Ac39,Orders,Rank4,1
par,NOV_Cry7Ca1_86.8_AGM39664.1,Orders,Rank4,0
par,NOV_Cry4Ba1_63.8_OUB35623.1,Orders,Rank4,0
par,BT_Cry7Ha1,Orders,Rank4,0
par,BT_Cry69Ab1,Orders,Rank4,0
par,NOV_Cry7Cb1_60.4_OTY00887.1,Orders,Rank4,0
par,NOV_Cry40Da1_81.5_AIN76756.1,Orders,Rank4,0
par,BT_Cry1Ah2,Orders,Rank4,1
par,BT_Cry8Ga1,Orders,Rank4,1
par,BT_Cry50Ba1,Orders,Rank4,0
par,BT_Cry8Da1,Orders,Rank4,1
par,BT_Cry69Aa1,Orders,Rank4,2
par,BT_Cry1Ai1,Orders,Rank4,1
par,BT_Cry2Ab15,Orders,Rank4,0
par,NOV_Cry1Ab32_92.7_AAK14337.1,Orders,Rank4,1
par,BT_Cry1Dd1,Orders,Rank4,1
par,BT_Cry8Ra1,Orders,Rank4,0
par,BT_Cry3Ba1,Orders,Rank4,1
par,BT_Cry32Ma1,Orders,Rank4,0
par,BT_Cry1Gc1,Orders,Rank4,1
par,BT_Cry52Ba1,Orders,Rank4,1
par,BT_Cry7Ac1,Orders,Rank4,0
par,NOV_Cry68Aa1_74.8_WP_103592020.1,Orders,Rank4,0
par,BT_Cry1Jb1,Orders,Rank4,1
par,BT_Cry52Ca1,Orders,Rank4,1
par,NOV_Cry69Aa2_62.7_WP_103591151.1,Orders,Rank4,0
par,BT_Cry59Aa1,Orders,Rank4,0
par,BT_Cry9Ea10,Orders,Rank4,1
par,BT_Cry7Ba1,Orders,Rank4,1
par,NOV_Cry8Ha1_89.8_ATY50148.1,Orders,Rank4,0
par,BT_Cry9Ec1,Orders,Rank4,1
par,NOV_Cry32Va1_61.0_WP_134996253.1,Orders,Rank4,0
par,BT_Cry1Gb1,Orders,Rank4,1
par,BT_Cry9Bb1,Orders,Rank4,1
par,NOV_Cry8Ca1_41.2_AST51780.1,Orders,Rank4,0
par,BT_Cry19Aa1,Orders,Rank4,1
par,BT_Cry1Ie4,Orders,Rank4,1
par,BT_Cry32Pa1,Orders,Rank4,0
par,BT_Cry30Aa1,Orders,Rank4,0
par,BT_Cry1Aa10,Orders,Rank4,1
par,BT_Cry1Bb1,Orders,Rank4,1
par,BT_Cry1Ba1,Orders,Rank4,3
par,BT_Cry1Fa1,Orders,Rank4,1
par,NOV_Cry1Ab20_69.9_AAK14339.1,Orders,Rank4,0
par,BT_Cry2Ag1,Orders,Rank4,2
par,BT_Cry7Ca1,Orders,Rank4,1
par,BT_Cry3Aa10,Orders,Rank4,1
par,BT_Cry8Ha1,Orders,Rank4,1
par,NOV_Cry30Ga2_64.5_ARJ25665.1,Orders,Rank4,0
par,BT_Cry19Ba1,Orders,Rank4,1
par,BT_Cry1Ab1,Orders,Rank4,1
par,BT_Cry1Da1,Orders,Rank4,1
par,NOV_Cry32Ma1_57.7_AXY11484.1,Orders,Rank4,0
par,BT_Cry1Bf1,Orders,Rank4,1
par,BT_Cry21Aa1,Orders,Rank4,1
par,NOV_Cry9Ga1_58.0_AJS57594.1,Orders,Rank4,0
par,BT_Cry68Aa1,Orders,Rank4,1
par,BT_Cry1Aj1,Orders,Rank4,1
par,BT_Cry72Aa1,Orders,Rank4,1
par,BT_Cry8Qa1,Orders,Rank4,2
par,NOV_Cry14Ab1_85.6_AXE15628.1,Orders,Rank4,0
par,NOV_Cry65Aa2_55.6_PDY37670.1,Orders,Rank4,0
par,BT_Cry1Ig1,Orders,Rank4,1
par,BT_Cry40Aa1,Orders,Rank4,0
par,NOV_Cry40Da1_77.3_ARJ25823.1,Orders,Rank4,0
par,BT_Cry1Ma1,Orders,Rank4,0
par,NOV_Cry1Ab12_91.4_AAK14338.1,Orders,Rank4,1
par,BT_Cry30Fa1,Orders,Rank4,2
par,BT_Cry2Aa13,Orders,Rank4,1
par,BT_Cry1Bg1,Orders,Rank4,0
par,BT_Cry1Ga2,Orders,Rank4,0
par,BT_Cry1Bd1,Orders,Rank4,1
par,NOV_Cry1Ie5_79.3_PQQ47595.1,Orders,Rank4,0
par,BT_Cry30Ca1,Orders,Rank4,0
par,BT_Cry1Ag1,Orders,Rank4,0
par,BT_Cry9Ed1,Orders,Rank4,1
par,NOV_Cry56Aa4_79.3_WP_103592286.1,Orders,Rank4,0
par,BT_Cry1Ic1,Orders,Rank4,1
par,NOV_Cry40Da1_66.9_PER55269.1,Orders,Rank4,0
par,BT_Cry1Ad1,Orders,Rank4,1
par,NOV_Cry8Ba1_88.6_AEP25412.1,Orders,Rank4,0
par,BT_Cry1Db1,Orders,Rank4,0
par,BT_Cry40Ba1,Orders,Rank4,0
par,NOV_Cry14Aa1_44.0_PGW42274.1,Orders,Rank4,0
par,BT_Cry24Da1,Orders,Rank4,0
par,NOV_Cry3Aa12_81.9_AEZ53144.1,Orders,Rank4,1
par,BT_Cry56Aa1,Orders,Rank4,2
par,NOV_Cry71Aa1_65.9_PER41598.1,Orders,Rank4,1
par,BT_Cry9Aa1,Orders,Rank4,1
par,NOV_Cry8Ca1_42.6_ABY46520.1,Orders,Rank4,0
par,NOV_Cry1Ea10_93.2_AAX86871.1,Orders,Rank4,0
par,BT_Cry32Ha1,Orders,Rank4,1
par,BT_Cry1Ja1,Orders,Rank4,1
par,NOV_Cry1Ac23_90.7_CAQ03747.1,Orders,Rank4,0
par,NOV_Cry7Ea2_99.9_AFI42038.1,Orders,Rank4,0
par,BT_Cry52Aa1,Orders,Rank4,0
par,NOV_Cry56Aa4_77.6_ARJ25668.1,Orders,Rank4,0
par,BT_Cry30Ga1,Orders,Rank4,2
par,BT_Cry1Dc1,Orders,Rank4,0
par,NOV_Cry40Da1_65.0_CAH33957.1,Orders,Rank4,0
par,BT_Cry41Aa1,Orders,Rank4,1
par,BT_Cry8Ea2,Orders,Rank4,1
par,BT_Cry40Ca1,Orders,Rank4,0
par,BT_Cry32Oa1,Orders,Rank4,0
par,BT_Cry2Ab12,Orders,Rank4,0
par,BT_Cry8Ca1,Orders,Rank4,1
par,BT_Cry14Aa1,Orders,Rank4,1
par,BT_Cry1Id1,Orders,Rank4,1
par,NOV_Cry13Aa1_50.1_ANS46780.1,Orders,Rank4,0
par,BT_Cry21Ba1,Orders,Rank4,0
par,BT_Cry1Eb1,Orders,Rank4,1
par,BT_Cry32Hb1,Orders,Rank4,1
par,BT_Cry2Al1,Orders,Rank4,1
par,BT_Cry8Ja1,Orders,Rank4,0
par,BT_Cry1Ia11,Orders,Rank4,0
par,BT_Cry32Ta1,Orders,Rank4,0
par,BT_Cry32Ka1,Orders,Rank4,0
