Rec	Min_par	Maj_par	Unknown_flag	Type	start	stop	d1_start	d1_stop	d2_start	d2_stop	d3_start	d3_stop	Pval	rec_tree_cons:f|1|2|3	min_tree_cons	maj_tree_cons	rec_a	rec_1	rec_2	rec_3	min_a	min_1	min_2	min_3	maj_a	maj_1	maj_2	maj_3	r_min_a	r_min_1	r_min_2	r_min_3	r_min_1_pair	r_min_2_pair	r_min_3_pair	r_maj_a	r_maj_1	r_maj_2	r_maj_3	r_maj_1_pair	r_maj_2_pair	r_maj_3_pair	max_min_a	max_min_1	max_min_2	max_min_3	max_min_1_pair	max_min_2_pair	max_min_3_pair
BT_Cry9Da1;BT_Cry9Db1	BT_Cry9Ed1	BT_Cry9Ea10	major	domain3_partial	1470	1735	1	613	637	1297	1321	1735	1.93983327952425e-18	66.67;66.67;40.0;66.67	100;100;100;100	100;100;100;100	76.54951611926404	92.4528301886793	55.0996483001172	82.0960698689956	100	100	100	100	100	100	100	100	63.401703511558566	65.58825082820805	52.3218669040074	72.29499280246026	66.04 (BT_Cry9Da1|BT_Cry9Ed1)	52.51 (BT_Cry9Da1|BT_Cry9Ed1)	72.38 (BT_Cry9Db1|BT_Cry9Ed1)	58.95006499616095	64.1478181811674	53.35136930621235	59.3510075011031	64.48 (BT_Cry9Da1|BT_Cry9Ea10)	54.0 (BT_Cry9Db1|BT_Cry9Ea10)	60.38 (BT_Cry9Db1|BT_Cry9Ea10)	68.00086871275214	83.8565022421525	59.3506493506494	60.7954545454545	83.86 (BT_Cry9Ea10|BT_Cry9Ed1)	59.35 (BT_Cry9Ea10|BT_Cry9Ed1)	60.8 (BT_Cry9Ea10|BT_Cry9Ed1)
BT_Cry30Db1;BT_Cry30Da1	NOV_Cry30Ca1_66.6_BAD00052.1;BT_Cry30Ca1	NOV_Cry30Ga2_64.5_ARJ25665.1	minor	domain2	771	1339	1	634	658	1279	1309	1756	1.73165492833619e-19	100.0;66.67;100.0;100.0	100.0;66.67;100.0;100.0	100;100;100;100	90.1037048297062	89.237668161435	91.6666666666667	89.4067796610169	72.24871378645406	73.6625514403292	87.3873873873874	55.6962025316456	100	100	100	100	65.20303390909507	62.31036014662357	68.52713378784115	64.77160779282048	63.14 (BT_Cry30Da1|NOV_Cry30Ca1_66.6_BAD00052.1)	69.05 (BT_Cry30Ca1|BT_Cry30Db1)	73.8 (BT_Cry30Ca1|BT_Cry30Db1)	70.7238508751226	86.041522040958	73.16773255927521	52.9622980251346	88.51 (BT_Cry30Db1|NOV_Cry30Ga2_64.5_ARJ25665.1)	73.77 (BT_Cry30Db1|NOV_Cry30Ga2_64.5_ARJ25665.1)	52.96 (BT_Cry30Db1|NOV_Cry30Ga2_64.5_ARJ25665.1)	66.51931133976512	62.4443345288038	82.78175816749985	54.33184132299175	62.76 (BT_Cry30Ca1|NOV_Cry30Ga2_64.5_ARJ25665.1)	82.84 (NOV_Cry30Ca1_66.6_BAD00052.1|NOV_Cry30Ga2_64.5_ARJ25665.1)	55.21 (NOV_Cry30Ca1_66.6_BAD00052.1|NOV_Cry30Ga2_64.5_ARJ25665.1)
NOV_Cry8Kb1_73.3_APT36283.1	BT_Cry8Ad1;BT_Cry8Ra1	BT_Cry8Ka3;BT_Cry8Ka1	no	domain3	1321	1747	1	601	625	1270	1282	1747	3.93999551679159e-18	100;100;100;100	25.0;25.0;25.0;25.0	25.0;25.0;25.0;25.0	100	100	100	100	62.0034240773773	69.060773480663	55.8166862514689	61.1328125	94.54518881345003	97.682119205298	97.8527607361963	88.1006864988558	52.72552604280288	54.01509951956075	51.13088069979625	53.03059790905165	54.84 (BT_Cry8Ad1|NOV_Cry8Kb1_73.3_APT36283.1)	51.58 (BT_Cry8Ad1|NOV_Cry8Kb1_73.3_APT36283.1)	54.77 (BT_Cry8Ad1|NOV_Cry8Kb1_73.3_APT36283.1)	72.72048340796646	86.3045173980872	80.1675977653631	51.689335060449054	86.74 (BT_Cry8Ka3|NOV_Cry8Kb1_73.3_APT36283.1)	80.17 (BT_Cry8Ka3|NOV_Cry8Kb1_73.3_APT36283.1)	52.08 (BT_Cry8Ka1|NOV_Cry8Kb1_73.3_APT36283.1)	52.23429287120249	53.83865605495393	50.996769064480276	51.867453494173276	55.25 (BT_Cry8Ad1|BT_Cry8Ka1)	51.22 (BT_Cry8Ad1|BT_Cry8Ka3)	51.94 (BT_Cry8Ad1|BT_Cry8Ka3)
BT_Cry7Ha1	BT_Cry7Kb1	BT_Cry7Ia1	no	domain2	460	1249	1	595	619	1210	1234	1669	3.43036360395575e-23	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	59.05999395530803	55.2803129074316	70.5627705627706	51.3368983957219	55.28 (BT_Cry7Ha1|BT_Cry7Kb1)	70.56 (BT_Cry7Ha1|BT_Cry7Kb1)	51.34 (BT_Cry7Ha1|BT_Cry7Kb1)	52.99044978357586	57.8534031413613	50.5897771952818	50.5281690140845	57.85 (BT_Cry7Ha1|BT_Cry7Ia1)	50.59 (BT_Cry7Ha1|BT_Cry7Ia1)	50.53 (BT_Cry7Ha1|BT_Cry7Ia1)	53.92630174599487	54.6035805626599	49.2207792207792	57.9545454545455	54.6 (BT_Cry7Ia1|BT_Cry7Kb1)	49.22 (BT_Cry7Ia1|BT_Cry7Kb1)	57.95 (BT_Cry7Ia1|BT_Cry7Kb1)
BT_Cry9Eb1	BT_Cry9Ed1;BT_Cry9Ec1	BT_Cry9Ea10	minor	domain1	1	522	1	616	643	1252	1282	1693	1.2489847466725e-17	100;100;100;100	50.0;50.0;50.0;50.0	100;100;100;100	100	100	100	100	85.8831885630342	91.588785046729	88.7022900763359	77.3584905660377	100	100	100	100	66.85952580864023	71.54845084888191	59.870317492114495	69.15980908492429	71.79 (BT_Cry9Eb1|BT_Cry9Ed1)	60.18 (BT_Cry9Eb1|BT_Cry9Ec1)	70.56 (BT_Cry9Eb1|BT_Cry9Ed1)	73.98399219205054	71.7877094972067	92.7215189873418	57.4427480916031	71.79 (BT_Cry9Ea10|BT_Cry9Eb1)	92.72 (BT_Cry9Ea10|BT_Cry9Eb1)	57.44 (BT_Cry9Ea10|BT_Cry9Eb1)	68.8702117789348	83.71929589719565	59.6622868656767	63.22905257393205	83.86 (BT_Cry9Ea10|BT_Cry9Ed1)	59.97 (BT_Cry9Ea10|BT_Cry9Ec1)	65.66 (BT_Cry9Ea10|BT_Cry9Ec1)
BT_Cry41Ba2	NOV_Cry41Ca1_50.4_AZJ24166.1	BT_Cry32Pa1	no	domain2	819	1375	1	565	802	1384	1402	1807	1.13952840249503e-18	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	56.431135959232236	46.5573770491803	66.6666666666667	56.0693641618497	46.56 (BT_Cry41Ba2|NOV_Cry41Ca1_50.4_AZJ24166.1)	66.67 (BT_Cry41Ba2|NOV_Cry41Ca1_50.4_AZJ24166.1)	56.07 (BT_Cry41Ba2|NOV_Cry41Ca1_50.4_AZJ24166.1)	53.1558398215668	55.5693069306931	48.6858573216521	55.2123552123552	55.57 (BT_Cry32Pa1|BT_Cry41Ba2)	48.69 (BT_Cry32Pa1|BT_Cry41Ba2)	55.21 (BT_Cry32Pa1|BT_Cry41Ba2)	53.05441823162297	51.0791366906475	49.8164014687883	58.2677165354331	51.08 (BT_Cry32Pa1|NOV_Cry41Ca1_50.4_AZJ24166.1)	49.82 (BT_Cry32Pa1|NOV_Cry41Ca1_50.4_AZJ24166.1)	58.27 (BT_Cry32Pa1|NOV_Cry41Ca1_50.4_AZJ24166.1)
BT_Cry1Ca11	BT_Cry1Ea10;NOV_Cry1Ea10_93.2_AAX86871.1	BT_Cry1Da1;BT_Cry1Db1;NOV_Cry1Da1_83.2_AIW52615.1	major	domain3	1225	1695	1	604	637	1225	1255	1696	5.52330699495694e-18	100;100;100;100	50.0;50.0;50.0;33.33	50.0;50.0;50.0;33.33	100	100	100	100	93.12561819980216	79.3768545994065	100.0	100.0	78.16528101478376	78.91364355779096	75.47878609742267	80.10341338913763	63.20013722932431	58.57286978115785	53.9267015706806	77.1008403361345	59.5 (BT_Cry1Ca11|NOV_Cry1Ea10_93.2_AAX86871.1)	53.93 (BT_Cry1Ca11|BT_Cry1Ea10)	77.1 (BT_Cry1Ca11|BT_Cry1Ea10)	56.18263948232471	60.80076231653203	54.4510339594005	53.2961221710416	61.23 (BT_Cry1Ca11|NOV_Cry1Da1_83.2_AIW52615.1)	55.2 (BT_Cry1Ca11|BT_Cry1Da1)	53.86 (BT_Cry1Ca11|BT_Cry1Db1)	58.09964976539608	65.90980768817589	53.84133801662077	54.5478035913916	67.22 (NOV_Cry1Da1_83.2_AIW52615.1|NOV_Cry1Ea10_93.2_AAX86871.1)	54.99 (BT_Cry1Db1|BT_Cry1Ea10)	55.25 (BT_Cry1Db1|BT_Cry1Ea10)
BT_Cry19Aa1	BT_Cry19Ca1	BT_Cry1Na1;BT_Cry1Nb1	no	domain2	617	1246	1	610	634	1240	1270	1678	5.75515890763164e-27	100;100;100;100	100;100;100;100	12.5;50.0;16.67;50.0	100	100	100	100	100	100	100	100	78.38978668368136	81.2688821752266	78.1954887218045	75.704989154013	57.9529073600889	56.8627450980392	66.4383561643836	50.5576208178439	56.86 (BT_Cry19Aa1|BT_Cry19Ca1)	66.44 (BT_Cry19Aa1|BT_Cry19Ca1)	50.56 (BT_Cry19Aa1|BT_Cry19Ca1)	51.81601853269457	55.2030651340996	48.4261841003414	51.8188063636427	56.0 (BT_Cry19Aa1|BT_Cry1Na1)	49.06 (BT_Cry19Aa1|BT_Cry1Nb1)	52.23 (BT_Cry19Aa1|BT_Cry1Na1)	51.1857656390648	54.17998914092665	47.9701783203578	51.40712945590995	55.08 (BT_Cry19Ca1|BT_Cry1Na1)	48.33 (BT_Cry19Ca1|BT_Cry1Nb1)	52.53 (BT_Cry19Ca1|BT_Cry1Na1)
BT_Cry7Gd1	BT_Cry8Ib1;BT_Cry8Ia3	BT_Cry7Ga2;BT_Cry7Gb1;BT_Cry7Gc1;NOV_Cry7Gb1_94.1_AGM39662.1	minor	domain1_partial	147	463	1	607	619	1276	1282	1714	1.42009008177139e-16	100;100;100;100	33.33;20.0;25.0;25.0	33.33;20.0;25.0;25.0	100	100	100	100	86.63732959511627	95.9390862944163	80.8219178082192	83.1509846827133	87.18682310418586	82.38850493196045	89.11080280450747	90.06116157608969	53.20616912734473	56.1264822134387	51.207304727456744	52.284720441138745	56.13 (BT_Cry7Gd1|BT_Cry8Ib1)	51.73 (BT_Cry7Gd1|BT_Cry8Ib1)	52.96 (BT_Cry7Gd1|BT_Cry8Ia3)	81.26159562921625	65.1409072029055	91.2093480038799	87.43453168086332	66.39 (BT_Cry7Gc1|BT_Cry7Gd1)	94.67 (BT_Cry7Gc1|BT_Cry7Gd1)	89.89 (BT_Cry7Gc1|BT_Cry7Gd1)	53.50726969076631	57.196854894928066	50.96986292584446	52.35509125152639	58.06 (BT_Cry8Ib1|NOV_Cry7Gb1_94.1_AGM39662.1)	52.08 (BT_Cry7Ga2|BT_Cry8Ib1)	53.79 (BT_Cry7Gc1|BT_Cry8Ia3)
BT_Cry13Aa1	NOV_Cry13Aa1_50.1_ANS46780.1	NOV_Cry14Aa1_44.0_PGW42274.1	major	domain3	1398	1774	1	652	670	1330	1336	1774	7.44314259461249e-20	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	62.54895477335587	55.8030480656506	57.243816254417	74.6	55.8 (BT_Cry13Aa1|NOV_Cry13Aa1_50.1_ANS46780.1)	57.24 (BT_Cry13Aa1|NOV_Cry13Aa1_50.1_ANS46780.1)	74.6 (BT_Cry13Aa1|NOV_Cry13Aa1_50.1_ANS46780.1)	53.760384529398635	55.9859154929578	52.9142857142857	52.3809523809524	55.99 (BT_Cry13Aa1|NOV_Cry14Aa1_44.0_PGW42274.1)	52.91 (BT_Cry13Aa1|NOV_Cry14Aa1_44.0_PGW42274.1)	52.38 (BT_Cry13Aa1|NOV_Cry14Aa1_44.0_PGW42274.1)	57.35932036264333	63.5705669481303	58.2456140350877	50.261780104712	63.57 (NOV_Cry13Aa1_50.1_ANS46780.1|NOV_Cry14Aa1_44.0_PGW42274.1)	58.25 (NOV_Cry13Aa1_50.1_ANS46780.1|NOV_Cry14Aa1_44.0_PGW42274.1)	50.26 (NOV_Cry13Aa1_50.1_ANS46780.1|NOV_Cry14Aa1_44.0_PGW42274.1)
BT_Cry8Pa1	BT_Cry1Na1;BT_Cry1Nb1	BT_Cry8Ea2	minor	domain3	1343	1714	1	604	628	1291	1297	1714	4.19933015018201e-16	100;100;100;100	25.0;33.33;50.0;50.0	100;100;100;100	100	100	100	100	78.38978668368136	81.2688821752266	78.1954887218045	75.704989154013	100	100	100	100	52.1665317945068	55.82927700957915	49.2865545363029	51.383763837638355	56.03 (BT_Cry1Nb1|BT_Cry8Pa1)	49.29 (BT_Cry1Na1|BT_Cry8Pa1)	52.77 (BT_Cry1Na1|BT_Cry8Pa1)	62.782626405186704	82.370820668693	54.3583535108959	51.6187050359712	82.37 (BT_Cry8Ea2|BT_Cry8Pa1)	54.36 (BT_Cry8Ea2|BT_Cry8Pa1)	51.62 (BT_Cry8Ea2|BT_Cry8Pa1)	52.36092028037005	54.95307917888565	50.18703503603105	51.94264662619345	55.45 (BT_Cry1Na1|BT_Cry8Ea2)	50.19 (BT_Cry1Nb1|BT_Cry8Ea2)	53.35 (BT_Cry1Nb1|BT_Cry8Ea2)
NOV_Cry32Ta1_48.0_AQX37180.1	BT_Cry32Qa1	BT_Cry32Va1;NOV_Cry32Va1_61.0_WP_134996253.1	no	domain1	1	536	1	676	700	1369	1399	1807	1.71716958751672e-17	100;100;100;100	100;100;100;100	50.0;50.0;33.33;33.33	100	100	100	100	100	100	100	100	80.30749505463456	89.6142433234421	88.2521489971347	63.0560928433269	58.78846368342733	68.9393939393939	50.1726121979287	57.2533849129594	68.94 (BT_Cry32Qa1|NOV_Cry32Ta1_48.0_AQX37180.1)	50.17 (BT_Cry32Qa1|NOV_Cry32Ta1_48.0_AQX37180.1)	57.25 (BT_Cry32Qa1|NOV_Cry32Ta1_48.0_AQX37180.1)	55.12931804600377	54.5901609847043	56.18569573469185	54.61209741861515	55.14 (NOV_Cry32Ta1_48.0_AQX37180.1|NOV_Cry32Va1_61.0_WP_134996253.1)	56.74 (NOV_Cry32Ta1_48.0_AQX37180.1|NOV_Cry32Va1_61.0_WP_134996253.1)	55.02 (NOV_Cry32Ta1_48.0_AQX37180.1|NOV_Cry32Va1_61.0_WP_134996253.1)	54.61529649261716	54.8156956004756	50.52468094275875	58.505512934617144	54.82 (BT_Cry32Qa1|BT_Cry32Va1)	50.88 (BT_Cry32Qa1|NOV_Cry32Va1_61.0_WP_134996253.1)	59.92 (BT_Cry32Qa1|BT_Cry32Va1)
NOV_Cry3Aa12_81.9_AEZ53144.1	BT_Cry3Ba1;BT_Cry3Bb1	BT_Cry3Aa10	minor	domain1	1	716	1	580	709	1240	1270	1675	4.29006690011281e-19	100;100;100;100	50.0;50.0;50.0;50.0	100;100;100;100	100	100	100	100	91.8681802459042	92.1507064364207	90.4468412942989	93.006993006993	100	100	100	100	59.04869320951037	62.151198354001	60.0278551532034	54.9670261213267	62.26 (BT_Cry3Ba1|NOV_Cry3Aa12_81.9_AEZ53144.1)	60.03 (BT_Cry3Ba1|NOV_Cry3Aa12_81.9_AEZ53144.1)	55.11 (BT_Cry3Bb1|NOV_Cry3Aa12_81.9_AEZ53144.1)	86.3208461626183	79.0909090909091	80.8544303797468	99.017199017199	79.09 (BT_Cry3Aa10|NOV_Cry3Aa12_81.9_AEZ53144.1)	80.85 (BT_Cry3Aa10|NOV_Cry3Aa12_81.9_AEZ53144.1)	99.02 (BT_Cry3Aa10|NOV_Cry3Aa12_81.9_AEZ53144.1)	64.05520244381167	71.12811845362785	66.2165197525927	54.82096912521445	71.61 (BT_Cry3Aa10|BT_Cry3Ba1)	66.44 (BT_Cry3Aa10|BT_Cry3Ba1)	55.11 (BT_Cry3Aa10|BT_Cry3Bb1)
BT_Cry1Ic1;BT_Cry1Ia11;BT_Cry1Ia18;BT_Cry1Id1;BT_Cry1Ie4;BT_Cry1Ig1;NOV_Cry1Ie5_79.3_PQQ47595.1	BT_Cry8Db1;BT_Cry8Ad1;BT_Cry8Da1	BT_Cry1Bh1;BT_Cry1Ba1;BT_Cry1Bb1;BT_Cry1Bd1;BT_Cry1Bf1;BT_Cry1Bg1;BT_Cry1Bi1	no	domain1	61	641	1	598	622	1252	1282	1693	3.15506139642873e-15	100.0;87.5;100.0;9.21	100.0;87.5;100.0;9.21	100.0;87.5;100.0;9.21	79.29568981340121	78.46286130359074	84.13460603010947	75.28960210650345	69.48029685677785	81.52380952380953	73.2207685151545	53.696312531369536	73.16717848705956	81.13348449401308	77.7837319418905	60.584319025275114	56.58601846851564	63.42855056434666	51.29196847556553	55.037536365634736	65.62 (BT_Cry1Ia11|BT_Cry8Db1)	52.29 (BT_Cry1Id1|BT_Cry8Db1)	62.89 (BT_Cry1Ig1|BT_Cry8Da1)	62.5588721036544	62.04569602391363	67.84763607156889	57.783284215480684	64.53 (BT_Cry1Ba1|BT_Cry1Ia11)	78.22 (BT_Cry1Bh1|BT_Cry1Ia18)	78.29 (BT_Cry1Bb1|NOV_Cry1Ie5_79.3_PQQ47595.1)	54.906958536247764	61.00685044447175	50.729639929624625	52.9843852346469	63.38 (BT_Cry1Ba1|BT_Cry8Db1)	51.75 (BT_Cry1Bg1|BT_Cry8Db1)	59.92 (BT_Cry1Ba1|BT_Cry8Ad1)
NOV_Cry56Aa2_56.0_AGV55019.1	NOV_Cry56Aa4_56.4_PEU80288.1	NOV_Cry56Aa4_77.6_ARJ25668.1;BT_Cry56Aa1;NOV_Cry56Aa4_79.3_WP_103592286.1	no	domain1	1	679	1	613	652	1168	1189	1612	1.85080822158837e-22	100;100;100;100	100;100;100;100	50.0;50.0;50.0;20.0	100	100	100	100	100	100	100	100	82.77484328808254	87.14851195138228	80.67063197577836	80.50538593708697	69.19341481333066	77.3913043478261	67.9032258064516	62.2857142857143	77.39 (NOV_Cry56Aa2_56.0_AGV55019.1|NOV_Cry56Aa4_56.4_PEU80288.1)	67.9 (NOV_Cry56Aa2_56.0_AGV55019.1|NOV_Cry56Aa4_56.4_PEU80288.1)	62.29 (NOV_Cry56Aa2_56.0_AGV55019.1|NOV_Cry56Aa4_56.4_PEU80288.1)	64.55328347368008	56.001088077286035	74.16119159534867	63.497570748405536	56.42 (NOV_Cry56Aa2_56.0_AGV55019.1|NOV_Cry56Aa4_79.3_WP_103592286.1)	76.02 (NOV_Cry56Aa2_56.0_AGV55019.1|NOV_Cry56Aa4_77.6_ARJ25668.1)	63.79 (BT_Cry56Aa1|NOV_Cry56Aa2_56.0_AGV55019.1)	64.83720425175622	57.219905192575965	67.32697484187644	69.96473272081627	57.85 (NOV_Cry56Aa4_56.4_PEU80288.1|NOV_Cry56Aa4_79.3_WP_103592286.1)	69.76 (NOV_Cry56Aa4_56.4_PEU80288.1|NOV_Cry56Aa4_77.6_ARJ25668.1)	70.83 (BT_Cry56Aa1|NOV_Cry56Aa4_56.4_PEU80288.1)
NOV_Cry1Ea10_93.2_AAX86871.1;BT_Cry1Ea10	BT_Cry1Ha1;BT_Cry1Hb1;NOV_Cry1Ha1_85.7_AIW52616.1	BT_Cry1Da1;BT_Cry1Db1	minor	domain3	1222	1651	1	607	631	1219	1249	1651	2.05867083257893e-18	66.67;66.67;100.0;100.0	66.67;66.67;100.0;100.0	66.67;66.67;100.0;100.0	93.12561819980216	79.3768545994065	100.0	100.0	80.05472058220312	89.4987192340222	84.58368357149527	66.08175894109189	87.41085368748939	74.025974025974	91.6805324459235	96.5260545905707	55.2434158380948	58.2236194220456	54.35172926291763	53.15489882932117	59.41 (BT_Cry1Ha1|NOV_Cry1Ea10_93.2_AAX86871.1)	55.32 (BT_Cry1Ha1|NOV_Cry1Ea10_93.2_AAX86871.1)	53.44 (BT_Cry1Ha1|NOV_Cry1Ea10_93.2_AAX86871.1)	58.29040102020213	65.58793035342966	54.4807980893201	54.80247461785665	66.76 (BT_Cry1Da1|NOV_Cry1Ea10_93.2_AAX86871.1)	54.99 (BT_Cry1Db1|NOV_Cry1Ea10_93.2_AAX86871.1)	55.25 (BT_Cry1Db1|NOV_Cry1Ea10_93.2_AAX86871.1)	61.40417686469102	57.43144022757182	54.27221359261473	72.5088767738865	58.36 (BT_Cry1Db1|NOV_Cry1Ha1_85.7_AIW52616.1)	55.79 (BT_Cry1Db1|BT_Cry1Ha1)	79.73 (BT_Cry1Da1|BT_Cry1Ha1)
BT_Cry8Ac1	BT_Cry8Qa1	BT_Cry8Ab1	no	domain3	1276	1762	1	604	628	1291	1321	1762	5.17583094669588e-15	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	57.64525837969233	60.5405405405405	51.027397260274	61.3678373382625	60.54 (BT_Cry8Ac1|BT_Cry8Qa1)	51.03 (BT_Cry8Ac1|BT_Cry8Qa1)	61.37 (BT_Cry8Ac1|BT_Cry8Qa1)	76.41465931760537	85.145482388974	87.5530410183876	56.5454545454545	85.15 (BT_Cry8Ab1|BT_Cry8Ac1)	87.55 (BT_Cry8Ab1|BT_Cry8Ac1)	56.55 (BT_Cry8Ab1|BT_Cry8Ac1)	55.904350220022664	60.2960969044415	51.3729977116705	56.043956043956	60.3 (BT_Cry8Ab1|BT_Cry8Qa1)	51.37 (BT_Cry8Ab1|BT_Cry8Qa1)	56.04 (BT_Cry8Ab1|BT_Cry8Qa1)
BT_Cry24Da1;BT_Cry24Ca1	NOV_Cry24Aa1_60.8_BAD32657.1	BT_Cry44Aa1	no	domain2	553	1336	1	634	658	1306	1333	1747	2.04555855712138e-32	100.0;100.0;100.0;3.39	100;100;100;100	100;100;100;100	76.29922157024794	87.0014771048745	86.7435158501441	55.1526717557252	100	100	100	100	100	100	100	100	60.22513101524272	54.9019607843137	72.97666602237831	52.79676623903615	54.9 (BT_Cry24Da1|NOV_Cry24Aa1_60.8_BAD32657.1)	73.09 (BT_Cry24Da1|NOV_Cry24Aa1_60.8_BAD32657.1)	53.11 (BT_Cry24Ca1|NOV_Cry24Aa1_60.8_BAD32657.1)	53.3707861739361	53.39592997156965	48.776904898767356	57.9395236514713	53.87 (BT_Cry24Da1|BT_Cry44Aa1)	49.02 (BT_Cry24Da1|BT_Cry44Aa1)	60.95 (BT_Cry24Da1|BT_Cry44Aa1)	51.05322269427043	50.965250965251	49.671052631579	52.5233644859813	50.97 (BT_Cry44Aa1|NOV_Cry24Aa1_60.8_BAD32657.1)	49.67 (BT_Cry44Aa1|NOV_Cry24Aa1_60.8_BAD32657.1)	52.52 (BT_Cry44Aa1|NOV_Cry24Aa1_60.8_BAD32657.1)
BT_Cry1La1	BT_Cry1Da1;BT_Cry1Db1;NOV_Cry1Da1_83.2_AIW52615.1	BT_Cry1Ha1	minor	domain3_partial	1192	1398	1	580	604	1192	1216	1627	3.05337753596585e-17	100;100;100;100	25.0;33.33;25.0;50.0	100;100;100;100	100	100	100	100	78.16528101478376	78.91364355779096	75.47878609742267	80.10341338913763	100	100	100	100	54.06219113623323	56.771121124185534	52.77036333471693	52.645088949797234	58.23 (BT_Cry1Da1|BT_Cry1La1)	54.17 (BT_Cry1Db1|BT_Cry1La1)	52.84 (BT_Cry1Db1|BT_Cry1La1)	60.862127890184404	63.6746143057504	66.9491525423729	51.9626168224299	63.67 (BT_Cry1Ha1|BT_Cry1La1)	66.95 (BT_Cry1Ha1|BT_Cry1La1)	51.96 (BT_Cry1Ha1|BT_Cry1La1)	62.555868734198235	57.9605234119291	54.29817668960047	75.40890610106513	58.8 (BT_Cry1Ha1|NOV_Cry1Da1_83.2_AIW52615.1)	55.79 (BT_Cry1Db1|BT_Cry1Ha1)	79.73 (BT_Cry1Da1|BT_Cry1Ha1)
BT_Cry62Aa1	NOV_Cry41Ca1_50.4_AZJ24166.1	BT_Cry32Pa1	no	domain1_partial	17	488	1	697	721	1318	1345	1759	5.55984879077082e-13	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	53.76147531068413	58.2169709989259	51.1194029850746	51.9480519480519	58.22 (BT_Cry62Aa1|NOV_Cry41Ca1_50.4_AZJ24166.1)	51.12 (BT_Cry62Aa1|NOV_Cry41Ca1_50.4_AZJ24166.1)	51.95 (BT_Cry62Aa1|NOV_Cry41Ca1_50.4_AZJ24166.1)	56.20224633148993	53.4806629834254	59.9734042553192	55.1526717557252	53.48 (BT_Cry32Pa1|BT_Cry62Aa1)	59.97 (BT_Cry32Pa1|BT_Cry62Aa1)	55.15 (BT_Cry32Pa1|BT_Cry62Aa1)	53.05441823162297	51.0791366906475	49.8164014687883	58.2677165354331	51.08 (BT_Cry32Pa1|NOV_Cry41Ca1_50.4_AZJ24166.1)	49.82 (BT_Cry32Pa1|NOV_Cry41Ca1_50.4_AZJ24166.1)	58.27 (BT_Cry32Pa1|NOV_Cry41Ca1_50.4_AZJ24166.1)
NOV_Cry8Aa1_47.1_EEM92570.1	BT_Cry8Ea2	NOV_Cry8Da1_43.7_ANC11094.1	no	domain1	19	525	1	610	634	1291	1321	1774	4.82298218417331e-18	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	56.92556352149797	68.4357541899441	52.3409363745498	50.0	68.44 (BT_Cry8Ea2|NOV_Cry8Aa1_47.1_EEM92570.1)	52.34 (BT_Cry8Ea2|NOV_Cry8Aa1_47.1_EEM92570.1)	50.0 (BT_Cry8Ea2|NOV_Cry8Aa1_47.1_EEM92570.1)	54.79633893386467	56.1538461538462	56.144578313253	52.0905923344948	56.15 (NOV_Cry8Aa1_47.1_EEM92570.1|NOV_Cry8Da1_43.7_ANC11094.1)	56.14 (NOV_Cry8Aa1_47.1_EEM92570.1|NOV_Cry8Da1_43.7_ANC11094.1)	52.09 (NOV_Cry8Aa1_47.1_EEM92570.1|NOV_Cry8Da1_43.7_ANC11094.1)	52.48839291737966	54.2199488491049	51.0869565217391	52.158273381295	54.22 (BT_Cry8Ea2|NOV_Cry8Da1_43.7_ANC11094.1)	51.09 (BT_Cry8Ea2|NOV_Cry8Da1_43.7_ANC11094.1)	52.16 (BT_Cry8Ea2|NOV_Cry8Da1_43.7_ANC11094.1)
BT_Cry1Ha1;NOV_Cry1Ha1_85.7_AIW52616.1	BT_Cry1Da1;BT_Cry1Db1	BT_Cry1Hb1	no	domain3_partial	1184	1435	1	589	613	1207	1237	1639	1.21316362933865e-12	100.0;66.67;66.67;40.0	100.0;66.67;66.67;40.0	100;100;100;100	82.28773681271537	91.0858995137764	87.5	68.2773109243697	87.41085368748939	74.025974025974	91.6805324459235	96.5260545905707	100	100	100	100	62.11101258407035	57.84337895951943	54.07148721485873	74.41817157783291	58.36 (BT_Cry1Db1|NOV_Cry1Ha1_85.7_AIW52616.1)	55.79 (BT_Cry1Db1|BT_Cry1Ha1)	79.73 (BT_Cry1Da1|BT_Cry1Ha1)	78.938212466947	88.7051290941451	83.1255253572429	64.983982949453	89.37 (BT_Cry1Ha1|BT_Cry1Hb1)	83.72 (BT_Cry1Ha1|BT_Cry1Hb1)	68.71 (BT_Cry1Ha1|BT_Cry1Hb1)	59.990505425932355	56.6075627636766	54.67366634812675	68.69028716599371	56.71 (BT_Cry1Da1|BT_Cry1Hb1)	55.19 (BT_Cry1Db1|BT_Cry1Hb1)	68.87 (BT_Cry1Db1|BT_Cry1Hb1)
