ID	Domain	Curr_domain	Rec	Par	Par_type	Dom_type	Aln_type	Dataset	Ident
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Ba1	Minor	Non_transferred	Full_dom	Raw	67.72908366533864
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Ba1	Minor	Non_transferred	Extr	filt_partials	51.92660550458715
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Ba1	Minor	Non_transferred	Full_dom	filt_partials	51.92660550458715
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Ba1	Minor	Non_transferred	Extr	Raw	51.92660550458715
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Ba1	Minor	Non_transferred	Full_dom	Raw	51.92660550458715
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bh1	Major	Non_transferred	Extr	filt_partials	73.27586206896551
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bh1	Major	Non_transferred	Full_dom	filt_partials	73.27586206896551
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bh1	Major	Non_transferred	Extr	Raw	73.27586206896551
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bh1	Major	Non_transferred	Full_dom	Raw	73.27586206896551
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bh1	Major	Transferred	Extr	filt_partials	78.97727272727273
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bh1	Major	Transferred	Full_dom	filt_partials	78.97727272727273
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bh1	Major	Transferred	Extr	Raw	78.97727272727273
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bh1	Major	Transferred	Full_dom	Raw	78.97727272727273
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bh1	Major	Transferred	Extr	filt_partials	51.654411764705884
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bh1	Major	Transferred	Full_dom	filt_partials	51.654411764705884
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bh1	Major	Transferred	Extr	Raw	51.654411764705884
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bh1	Major	Transferred	Full_dom	Raw	51.654411764705884
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bb1	Major	Non_transferred	Extr	filt_partials	74.02597402597402
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bb1	Major	Non_transferred	Full_dom	filt_partials	74.02597402597402
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bb1	Major	Non_transferred	Extr	Raw	74.02597402597402
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bb1	Major	Non_transferred	Full_dom	Raw	74.02597402597402
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bb1	Major	Transferred	Extr	filt_partials	80.59914407988587
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bb1	Major	Transferred	Full_dom	filt_partials	80.59914407988587
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bb1	Major	Transferred	Extr	Raw	80.59914407988587
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bb1	Major	Transferred	Full_dom	Raw	80.59914407988587
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bb1	Major	Transferred	Extr	filt_partials	54.25330812854442
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bb1	Major	Transferred	Full_dom	filt_partials	54.25330812854442
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bb1	Major	Transferred	Extr	Raw	54.25330812854442
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bb1	Major	Transferred	Full_dom	Raw	54.25330812854442
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bd1	Major	Non_transferred	Extr	filt_partials	74.02597402597402
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bd1	Major	Non_transferred	Full_dom	filt_partials	74.02597402597402
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bd1	Major	Non_transferred	Extr	Raw	74.02597402597402
87	domain1	domain1	BT_Cry1Be1	BT_Cry1Bd1	Major	Non_transferred	Full_dom	Raw	74.02597402597402
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bd1	Major	Transferred	Extr	filt_partials	80.34188034188034
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bd1	Major	Transferred	Full_dom	filt_partials	80.34188034188034
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bd1	Major	Transferred	Extr	Raw	80.34188034188034
87	domain1	domain2	BT_Cry1Be1	BT_Cry1Bd1	Major	Transferred	Full_dom	Raw	80.34188034188034
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bd1	Major	Transferred	Extr	filt_partials	51.654411764705884
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bd1	Major	Transferred	Full_dom	filt_partials	51.654411764705884
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bd1	Major	Transferred	Extr	Raw	51.654411764705884
87	domain1	domain3	BT_Cry1Be1	BT_Cry1Bd1	Major	Transferred	Full_dom	Raw	51.654411764705884
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bh1	Major	Non_transferred	Extr	filt_partials	71.55049786628734
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bh1	Major	Non_transferred	Full_dom	filt_partials	71.55049786628734
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bh1	Major	Non_transferred	Extr	Raw	71.55049786628734
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bh1	Major	Non_transferred	Full_dom	Raw	71.55049786628734
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bh1	Major	Transferred	Extr	filt_partials	78.21782178217822
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bh1	Major	Transferred	Full_dom	filt_partials	78.21782178217822
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bh1	Major	Transferred	Extr	Raw	78.21782178217822
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bh1	Major	Transferred	Full_dom	Raw	78.21782178217822
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bh1	Major	Transferred	Extr	filt_partials	79.87012987012987
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bh1	Major	Transferred	Full_dom	filt_partials	79.87012987012987
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bh1	Major	Transferred	Extr	Raw	79.87012987012987
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bh1	Major	Transferred	Full_dom	Raw	79.87012987012987
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bb1	Major	Non_transferred	Extr	filt_partials	71.7948717948718
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bb1	Major	Non_transferred	Full_dom	filt_partials	71.7948717948718
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bb1	Major	Non_transferred	Extr	Raw	71.7948717948718
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bb1	Major	Non_transferred	Full_dom	Raw	71.7948717948718
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bb1	Major	Transferred	Extr	filt_partials	80.34188034188034
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bb1	Major	Transferred	Full_dom	filt_partials	80.34188034188034
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bb1	Major	Transferred	Extr	Raw	80.34188034188034
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bb1	Major	Transferred	Full_dom	Raw	80.34188034188034
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bb1	Major	Transferred	Extr	filt_partials	53.072625698324025
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bb1	Major	Transferred	Full_dom	filt_partials	53.072625698324025
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bb1	Major	Transferred	Extr	Raw	53.072625698324025
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bb1	Major	Transferred	Full_dom	Raw	53.072625698324025
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bd1	Major	Non_transferred	Extr	filt_partials	71.7948717948718
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bd1	Major	Non_transferred	Full_dom	filt_partials	71.7948717948718
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bd1	Major	Non_transferred	Extr	Raw	71.7948717948718
87	domain1	domain1	BT_Cry1Bj1	BT_Cry1Bd1	Major	Non_transferred	Full_dom	Raw	71.7948717948718
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bd1	Major	Transferred	Extr	filt_partials	80.08534850640113
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bd1	Major	Transferred	Full_dom	filt_partials	80.08534850640113
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bd1	Major	Transferred	Extr	Raw	80.08534850640113
87	domain1	domain2	BT_Cry1Bj1	BT_Cry1Bd1	Major	Transferred	Full_dom	Raw	80.08534850640113
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bd1	Major	Transferred	Extr	filt_partials	79.48164146868251
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bd1	Major	Transferred	Full_dom	filt_partials	79.48164146868251
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bd1	Major	Transferred	Extr	Raw	79.48164146868251
87	domain1	domain3	BT_Cry1Bj1	BT_Cry1Bd1	Major	Transferred	Full_dom	Raw	79.48164146868251
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Ad1	Minor	Transferred	Extr	Raw	76.05177993527508
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Ad1	Minor	Transferred	Full_dom	Raw	68.04733727810651
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Ad1	Minor	Non_transferred	Extr	Raw	57.31225296442688
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Ad1	Minor	Non_transferred	Full_dom	Raw	57.31225296442688
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Ad1	Minor	Non_transferred	Extr	Raw	52.509652509652504
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Ad1	Minor	Non_transferred	Full_dom	Raw	52.509652509652504
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Aa10	Minor	Transferred	Extr	Raw	74.91961414790997
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Aa10	Minor	Transferred	Full_dom	Raw	65.95744680851064
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Aa10	Minor	Non_transferred	Extr	Raw	56.8988173455979
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Aa10	Minor	Non_transferred	Full_dom	Raw	56.8988173455979
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Aa10	Minor	Non_transferred	Extr	Raw	51.932989690721655
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Aa10	Minor	Non_transferred	Full_dom	Raw	51.932989690721655
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Ab12	Minor	Transferred	Extr	Raw	74.35897435897436
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Ab12	Minor	Transferred	Full_dom	Raw	65.37717601547389
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Ab12	Minor	Non_transferred	Extr	Raw	57.519788918205805
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Ab12	Minor	Non_transferred	Full_dom	Raw	57.519788918205805
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Ab12	Minor	Non_transferred	Extr	Raw	52.31362467866324
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Ab12	Minor	Non_transferred	Full_dom	Raw	52.31362467866324
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Ab2	Minor	Transferred	Extr	Raw	74.35897435897436
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Ab2	Minor	Transferred	Full_dom	Raw	65.55772994129158
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Ab2	Minor	Non_transferred	Extr	Raw	57.519788918205805
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Ab2	Minor	Non_transferred	Full_dom	Raw	57.519788918205805
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Ab2	Minor	Non_transferred	Extr	Raw	52.09125475285171
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Ab2	Minor	Non_transferred	Full_dom	Raw	52.09125475285171
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Ag1	Minor	Transferred	Extr	Raw	73.24840764331209
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Ag1	Minor	Transferred	Full_dom	Raw	64.47876447876449
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Ag1	Minor	Non_transferred	Extr	Raw	56.4875491480996
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Ag1	Minor	Non_transferred	Full_dom	Raw	56.4875491480996
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Ag1	Minor	Non_transferred	Extr	Raw	51.96335078534031
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Ag1	Minor	Non_transferred	Full_dom	Raw	51.96335078534031
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1A-like	Minor	Transferred	Extr	Raw	73.80191693290735
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1A-like	Minor	Transferred	Full_dom	Raw	65.05791505791507
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1A-like	Minor	Non_transferred	Extr	Raw	45.88414634146341
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1A-like	Minor	Non_transferred	Full_dom	Raw	45.88414634146341
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1A-like	Minor	Non_transferred	Extr	Raw	48.968363136176066
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1A-like	Minor	Non_transferred	Full_dom	Raw	48.968363136176066
88	domain3	domain3	BT_Cry1Gb1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Transferred	Extr	Raw	73.24840764331209
88	domain3	domain3	BT_Cry1Gb1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Transferred	Full_dom	Raw	64.73988439306359
88	domain3	domain1	BT_Cry1Gb1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Extr	Raw	54.66321243523316
88	domain3	domain1	BT_Cry1Gb1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Full_dom	Raw	54.66321243523316
88	domain3	domain2	BT_Cry1Gb1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Extr	Raw	51.34099616858238
88	domain3	domain2	BT_Cry1Gb1	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Full_dom	Raw	51.34099616858238
88	domain3	domain3	BT_Cry1Gb1	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Transferred	Extr	Raw	74.35897435897436
88	domain3	domain3	BT_Cry1Gb1	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Transferred	Full_dom	Raw	65.37717601547389
88	domain3	domain1	BT_Cry1Gb1	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Non_transferred	Extr	Raw	57.10526315789474
88	domain3	domain1	BT_Cry1Gb1	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Non_transferred	Full_dom	Raw	57.10526315789474
88	domain3	domain2	BT_Cry1Gb1	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Non_transferred	Extr	Raw	51.34099616858238
88	domain3	domain2	BT_Cry1Gb1	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Non_transferred	Full_dom	Raw	51.34099616858238
88	domain3	domain3	BT_Cry1Gb1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Transferred	Extr	Raw	75.48387096774194
88	domain3	domain3	BT_Cry1Gb1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Transferred	Full_dom	Raw	65.95744680851064
88	domain3	domain1	BT_Cry1Gb1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Extr	Raw	56.8988173455979
88	domain3	domain1	BT_Cry1Gb1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Full_dom	Raw	56.8988173455979
88	domain3	domain2	BT_Cry1Gb1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Extr	Raw	53.116883116883116
88	domain3	domain2	BT_Cry1Gb1	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Full_dom	Raw	53.116883116883116
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Ad1	Minor	Transferred	Extr	Raw	68.3076923076923
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Ad1	Minor	Transferred	Full_dom	Raw	63.167938931297705
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Ad1	Minor	Non_transferred	Extr	Raw	55.67144719687093
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Ad1	Minor	Non_transferred	Full_dom	Raw	55.67144719687093
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Ad1	Minor	Non_transferred	Extr	Raw	51.156812339331616
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Ad1	Minor	Non_transferred	Full_dom	Raw	51.156812339331616
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Aa10	Minor	Transferred	Extr	Raw	68.3076923076923
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Aa10	Minor	Transferred	Full_dom	Raw	62.45283018867924
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Aa10	Minor	Non_transferred	Extr	Raw	55.87467362924282
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Aa10	Minor	Non_transferred	Full_dom	Raw	55.87467362924282
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Aa10	Minor	Non_transferred	Extr	Raw	50.967741935483865
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Aa10	Minor	Non_transferred	Full_dom	Raw	50.967741935483865
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Ab12	Minor	Transferred	Extr	Raw	67.79141104294479
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Ab12	Minor	Transferred	Full_dom	Raw	61.886792452830186
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Ab12	Minor	Non_transferred	Extr	Raw	55.46875
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Ab12	Minor	Non_transferred	Full_dom	Raw	55.46875
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Ab12	Minor	Non_transferred	Extr	Raw	50.576184379001276
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Ab12	Minor	Non_transferred	Full_dom	Raw	50.576184379001276
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Ab2	Minor	Transferred	Extr	Raw	67.79141104294479
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Ab2	Minor	Transferred	Full_dom	Raw	62.02290076335878
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Ab2	Minor	Non_transferred	Extr	Raw	55.46875
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Ab2	Minor	Non_transferred	Full_dom	Raw	55.46875
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Ab2	Minor	Non_transferred	Extr	Raw	51.334180432020325
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Ab2	Minor	Non_transferred	Full_dom	Raw	51.334180432020325
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Ag1	Minor	Transferred	Extr	Raw	67.2782874617737
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Ag1	Minor	Transferred	Full_dom	Raw	61.32075471698113
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Ag1	Minor	Non_transferred	Extr	Raw	56.07843137254902
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Ag1	Minor	Non_transferred	Full_dom	Raw	56.07843137254902
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Ag1	Minor	Non_transferred	Extr	Raw	50.78534031413613
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Ag1	Minor	Non_transferred	Full_dom	Raw	50.78534031413613
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1A-like	Minor	Transferred	Extr	Raw	67.2782874617737
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1A-like	Minor	Transferred	Full_dom	Raw	61.5819209039548
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1A-like	Minor	Non_transferred	Extr	Raw	45.0
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1A-like	Minor	Non_transferred	Full_dom	Raw	45.0
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1A-like	Minor	Non_transferred	Extr	Raw	48.54771784232365
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1A-like	Minor	Non_transferred	Full_dom	Raw	48.54771784232365
88	domain3	domain3	BT_Cry1Ga2	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Transferred	Extr	Raw	66.76829268292683
88	domain3	domain3	BT_Cry1Ga2	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Transferred	Full_dom	Raw	61.278195488721806
88	domain3	domain1	BT_Cry1Ga2	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Extr	Raw	52.8809218950064
88	domain3	domain1	BT_Cry1Ga2	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Full_dom	Raw	52.8809218950064
88	domain3	domain2	BT_Cry1Ga2	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Extr	Raw	50.96277278562259
88	domain3	domain2	BT_Cry1Ga2	NOV_Cry1Ab12_91.4_AAK14338.1	Minor	Non_transferred	Full_dom	Raw	50.96277278562259
88	domain3	domain3	BT_Cry1Ga2	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Transferred	Extr	Raw	67.79141104294479
88	domain3	domain3	BT_Cry1Ga2	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Transferred	Full_dom	Raw	61.886792452830186
88	domain3	domain1	BT_Cry1Ga2	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Non_transferred	Extr	Raw	55.87467362924282
88	domain3	domain1	BT_Cry1Ga2	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Non_transferred	Full_dom	Raw	55.87467362924282
88	domain3	domain2	BT_Cry1Ga2	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Non_transferred	Extr	Raw	50.191570881226056
88	domain3	domain2	BT_Cry1Ga2	NOV_Cry1Ab32_92.7_AAK14337.1	Minor	Non_transferred	Full_dom	Raw	50.191570881226056
88	domain3	domain3	BT_Cry1Ga2	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Transferred	Extr	Raw	68.82716049382715
88	domain3	domain3	BT_Cry1Ga2	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Transferred	Full_dom	Raw	62.45283018867924
88	domain3	domain1	BT_Cry1Ga2	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Extr	Raw	55.2665799739922
88	domain3	domain1	BT_Cry1Ga2	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Full_dom	Raw	55.2665799739922
88	domain3	domain2	BT_Cry1Ga2	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Extr	Raw	50.77319587628865
88	domain3	domain2	BT_Cry1Ga2	NOV_Cry1Ad2_87.7_AIW52617.1	Minor	Non_transferred	Full_dom	Raw	50.77319587628865
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Hb1	Major	Non_transferred	Extr	Raw	52.83018867924528
88	domain3	domain3	BT_Cry1Gb1	BT_Cry1Hb1	Major	Non_transferred	Full_dom	Raw	52.83018867924528
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Hb1	Major	Transferred	Extr	Raw	59.972862957937586
88	domain3	domain1	BT_Cry1Gb1	BT_Cry1Hb1	Major	Transferred	Full_dom	Raw	59.972862957937586
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Hb1	Major	Transferred	Extr	Raw	58.46774193548387
88	domain3	domain2	BT_Cry1Gb1	BT_Cry1Hb1	Major	Transferred	Full_dom	Raw	58.46774193548387
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Hb1	Major	Non_transferred	Extr	Raw	52.5328330206379
88	domain3	domain3	BT_Cry1Ga2	BT_Cry1Hb1	Major	Non_transferred	Full_dom	Raw	52.5328330206379
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Hb1	Major	Transferred	Extr	Raw	58.46774193548387
88	domain3	domain1	BT_Cry1Ga2	BT_Cry1Hb1	Major	Transferred	Full_dom	Raw	58.46774193548387
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Hb1	Major	Transferred	Extr	Raw	53.54330708661418
88	domain3	domain2	BT_Cry1Ga2	BT_Cry1Hb1	Major	Transferred	Full_dom	Raw	53.54330708661418
89	domain3	domain3	BT_Cry7Ia1	BT_Cry7Da1	Minor	Transferred	Extr	filt_partials	69.2144373673036
89	domain3	domain3	BT_Cry7Ia1	BT_Cry7Da1	Minor	Transferred	Full_dom	filt_partials	68.82591093117408
89	domain3	domain3	BT_Cry7Ia1	BT_Cry7Da1	Minor	Transferred	Extr	Raw	69.2144373673036
89	domain3	domain3	BT_Cry7Ia1	BT_Cry7Da1	Minor	Transferred	Full_dom	Raw	68.82591093117408
89	domain3	domain1	BT_Cry7Ia1	BT_Cry7Da1	Minor	Non_transferred	Extr	filt_partials	52.65822784810127
89	domain3	domain1	BT_Cry7Ia1	BT_Cry7Da1	Minor	Non_transferred	Full_dom	filt_partials	52.65822784810127
89	domain3	domain1	BT_Cry7Ia1	BT_Cry7Da1	Minor	Non_transferred	Extr	Raw	52.65822784810127
89	domain3	domain1	BT_Cry7Ia1	BT_Cry7Da1	Minor	Non_transferred	Full_dom	Raw	52.65822784810127
89	domain3	domain2	BT_Cry7Ia1	BT_Cry7Da1	Minor	Non_transferred	Extr	filt_partials	47.794117647058826
89	domain3	domain2	BT_Cry7Ia1	BT_Cry7Da1	Minor	Non_transferred	Full_dom	filt_partials	47.794117647058826
89	domain3	domain2	BT_Cry7Ia1	BT_Cry7Da1	Minor	Non_transferred	Extr	Raw	47.794117647058826
89	domain3	domain2	BT_Cry7Ia1	BT_Cry7Da1	Minor	Non_transferred	Full_dom	Raw	47.794117647058826
89	domain3	domain3	BT_Cry7Ia1	BT_Cry8Ib1	Major	Non_transferred	Extr	filt_partials	49.19786096256685
89	domain3	domain3	BT_Cry7Ia1	BT_Cry8Ib1	Major	Non_transferred	Full_dom	filt_partials	49.19786096256685
89	domain3	domain3	BT_Cry7Ia1	BT_Cry8Ib1	Major	Non_transferred	Extr	Raw	49.19786096256685
89	domain3	domain3	BT_Cry7Ia1	BT_Cry8Ib1	Major	Non_transferred	Full_dom	Raw	49.19786096256685
89	domain3	domain1	BT_Cry7Ia1	BT_Cry8Ib1	Major	Transferred	Extr	filt_partials	57.33157199471598
89	domain3	domain1	BT_Cry7Ia1	BT_Cry8Ib1	Major	Transferred	Full_dom	filt_partials	57.33157199471598
89	domain3	domain1	BT_Cry7Ia1	BT_Cry8Ib1	Major	Transferred	Extr	Raw	57.33157199471598
89	domain3	domain1	BT_Cry7Ia1	BT_Cry8Ib1	Major	Transferred	Full_dom	Raw	57.33157199471598
89	domain3	domain2	BT_Cry7Ia1	BT_Cry8Ib1	Major	Transferred	Extr	filt_partials	48.175182481751825
89	domain3	domain2	BT_Cry7Ia1	BT_Cry8Ib1	Major	Transferred	Full_dom	filt_partials	48.175182481751825
89	domain3	domain2	BT_Cry7Ia1	BT_Cry8Ib1	Major	Transferred	Extr	Raw	48.175182481751825
89	domain3	domain2	BT_Cry7Ia1	BT_Cry8Ib1	Major	Transferred	Full_dom	Raw	48.175182481751825
89	domain3	domain3	BT_Cry7Ia1	BT_Cry8Ia3	Major	Non_transferred	Extr	filt_partials	51.35135135135135
